Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	TMEM259 kd5	slide4	B3	M58	105	2.825496	-0.6550387
786O	TMEM259 kd6	slide4	A4	M51	178	0.25897914	7.5292788
786O	TMEM259 kd6	slide4	A4	M30	204	4.209662	0.71530104
293T	untreated	slide4	B4	M32	153	-0.23329519	2.4849253
786O	TMEM259 kd6	slide4	A4	M22	158	2.927148	-0.6756741
293T	untreated	slide4	B4	M6	840	-1.3055744	-0.65549076
293T	untreated	slide4	B4	M29	411	-0.2775542	7.9240646
293T	untreated	slide4	B4	M36	414	-2.2050543	-0.100912146
786O	TMEM259 kd6	slide4	A4	M3	42	4.1319084	3.2306116
293T	untreated	slide4	B4	M60	979	-1.9490559	-0.9319178
293T	untreated	slide4	B4	M21	788	-3.8397985	1.7903554
293T	untreated	slide4	B4	M21	788	-1.7690945	2.8593552
786O	TMEM259 kd5	slide4	B3	M52	148	1.9082531	2.930284
786O	TMEM259 kd5	slide4	B3	M38	197	2.1051	1.8195286
786O	NTC	slide4	A1	M15	38	3.2846158	2.979037
786O	SARNP kd9	slide4	A3	M57	78	5.0393257	0.7492145
786O	TMEM259 kd5	slide4	B3	M23	148	4.659697	2.5176573
293T	untreated	slide4	B4	M18	495	-2.922467	1.5829661
293T	untreated	slide4	B4	M41	709	-1.0686039	-1.3402251
293T	untreated	slide4	B4	M28	458	-1.2951218	3.4231176
293T	untreated	slide4	B4	M44	463	-1.5938809	3.3063598
786O	SARNP kd3	slide4	B2	M28	222	3.0076563	-0.021988196
786O	TMEM259 kd6	slide4	A4	M26	200	2.7936053	3.2751722
786O	TMEM259 kd5	slide4	B3	M5	56	4.2941275	1.4930577
293T	untreated	slide4	B4	M33	223	-0.7468536	-1.3187102
293T	untreated	slide4	B4	M11	1034	-1.8371259	0.12414649
786O	DDX39A kd4	slide4	A2	M46	130	3.9177005	-0.58439875
293T	untreated	slide4	B4	M42	593	-2.7461843	3.153271
293T	untreated	slide4	B4	M3	650	-1.1488974	3.4526205
786O	DDX39A kd1	slide4	B1	M30	156	4.941204	1.5086007
786O	TMEM259 kd6	slide4	A4	M53	215	3.4166243	3.9132686
293T	untreated	slide4	B4	M46	317	-1.2735094	2.41969
786O	SARNP kd3	slide4	B2	M58	75	4.519081	3.2338157
293T	untreated	slide4	B4	M61	769	-0.8539552	0.26483303
293T	untreated	slide4	B4	M60	979	-4.267591	1.7684511
293T	untreated	slide4	B4	M7	571	-1.5490521	2.8011737
293T	untreated	slide4	B4	M38	697	-2.264478	-0.31853735
786O	TMEM259 kd6	slide4	A4	M4	53	5.7336307	2.1443057
786O	TMEM259 kd5	slide4	B3	M37	169	2.8424735	1.6150093
293T	untreated	slide4	B4	M7	571	-0.20832884	0.8961909
786O	SARNP kd9	slide4	A3	M20	87	4.7413206	2.589149
293T	untreated	slide4	B4	M4	684	-3.218218	1.790016
786O	TMEM259 kd5	slide4	B3	M42	164	5.216644	-0.27813137
786O	TMEM259 kd6	slide4	A4	M39	186	2.2906425	2.13646
293T	untreated	slide4	B4	M45	335	-3.9573903	1.3694102
786O	DDX39A kd4	slide4	A2	M32	34	0.27267155	-0.58073163
293T	untreated	slide4	B4	M55	790	-1.7627875	0.30304635
786O	TMEM259 kd5	slide4	B3	M40	88	5.2522125	1.373199
293T	untreated	slide4	B4	M41	709	-0.70562714	7.747179
293T	untreated	slide4	B4	M39	658	-4.2099853	1.53151
293T	untreated	slide4	B4	M7	571	-1.4106044	3.9300296
786O	SARNP kd9	slide4	A3	M51	71	4.723626	0.767985
786O	SARNP kd9	slide4	A3	M39	67	3.69246	0.9927187
293T	untreated	slide4	B4	M42	593	-1.6464632	2.50155
786O	SARNP kd3	slide4	B2	M26	94	1.7667414	1.3963892
293T	untreated	slide4	B4	M56	751	-0.8703498	-1.3289974
293T	untreated	slide4	B4	M61	769	-2.1494439	2.344622
786O	DDX39A kd4	slide4	A2	M18	169	3.2198932	3.4899135
786O	SARNP kd9	slide4	A3	M24	73	3.5552645	-0.024555912
293T	untreated	slide4	B4	M27	549	-2.9973774	1.0831845
786O	SARNP kd9	slide4	A3	M22	72	3.3251011	-0.003963757
293T	untreated	slide4	B4	M63	303	-3.5056422	-0.17313346
786O	SARNP kd9	slide4	A3	M38	83	4.860565	1.173374
293T	untreated	slide4	B4	M10	867	-2.1147873	-0.11607193
293T	untreated	slide4	B4	M41	709	-2.1042914	3.872756
293T	untreated	slide4	B4	M15	435	-1.2618856	2.5548034
786O	TMEM259 kd5	slide4	B3	M38	197	3.593447	-0.9145419
786O	DDX39A kd4	slide4	A2	M37	96	2.8714294	1.3810122
293T	untreated	slide4	B4	M5	865	-0.93908983	-0.3631017
786O	DDX39A kd1	slide4	B1	M38	180	3.4828303	-0.5376309
293T	untreated	slide4	B4	M53	474	0.02216031	2.245448
786O	DDX39A kd1	slide4	B1	M16	58	2.2344055	-0.19604264
293T	untreated	slide4	B4	M25	842	-2.7970195	2.0211415
293T	untreated	slide4	B4	M63	303	-3.6349947	2.3815873
293T	untreated	slide4	B4	M61	769	-1.8558333	3.1564841
786O	TMEM259 kd5	slide4	B3	M23	148	1.5471728	2.0172474
293T	untreated	slide4	B4	M46	317	-1.0504541	1.9892526
293T	untreated	slide4	B4	M24	715	-2.865229	0.89406514
293T	untreated	slide4	B4	M38	697	-1.3276501	4.2785363
786O	DDX39A kd1	slide4	B1	M21	207	2.8370967	0.96629167
786O	SARNP kd9	slide4	A3	M53	60	2.1629114	1.6104586
293T	untreated	slide4	B4	M40	744	-2.206478	-0.9367735
786O	SARNP kd3	slide4	B2	M32	43	1.5870993	0.98465717
293T	untreated	slide4	B4	M41	709	-1.1215665	7.6832266
786O	SARNP kd3	slide4	B2	M58	75	3.386697	0.9790428
293T	untreated	slide4	B4	M56	751	-0.39985982	1.785378
293T	untreated	slide4	B4	M9	856	-0.27876124	-0.6824462
786O	DDX39A kd4	slide4	A2	M17	40	6.118056	0.8209132
786O	TMEM259 kd6	slide4	A4	M31	211	3.557806	0.09456064
786O	TMEM259 kd6	slide4	A4	M34	243	1.9425595	1.4175643
293T	untreated	slide4	B4	M2	600	-1.1790421	0.17466596
786O	NTC	slide4	A1	M16	122	3.2183669	2.696049
293T	untreated	slide4	B4	M42	593	-3.0941312	2.1688113
293T	untreated	slide4	B4	M15	435	-0.50293255	0.45458123
786O	TMEM259 kd5	slide4	B3	M4	69	4.8520184	2.9199233
293T	untreated	slide4	B4	M26	678	-2.372972	3.3439302
293T	untreated	slide4	B4	M32	153	-1.0878667	1.232936
786O	TMEM259 kd6	slide4	A4	M30	204	3.766433	2.788172
293T	untreated	slide4	B4	M27	549	-0.93861187	3.720172
293T	untreated	slide4	B4	M40	744	-3.3140886	3.2290611
786O	TMEM259 kd5	slide4	B3	M39	199	3.5937917	-0.21878761
293T	untreated	slide4	B4	M21	788	-3.066141	-0.11641185
293T	untreated	slide4	B4	M26	678	-1.9565133	-1.0833672
293T	untreated	slide4	B4	M9	856	-0.9108033	-0.65709007
293T	untreated	slide4	B4	M25	842	-3.5758815	1.8532437
786O	SARNP kd9	slide4	A3	M39	67	4.669064	1.3082494
293T	untreated	slide4	B4	M50	167	-1.4732711	-1.1304893
293T	untreated	slide4	B4	M22	795	3.2393985	1.2876898
293T	untreated	slide4	B4	M10	867	-2.9720883	1.5812255
786O	SARNP kd9	slide4	A3	M16	21	14.143231	-0.3299601
786O	TMEM259 kd6	slide4	A4	M35	190	4.7652154	2.659107
786O	TMEM259 kd5	slide4	B3	M38	197	2.120615	0.21845183
786O	TMEM259 kd6	slide4	A4	M30	204	2.087606	0.81476456
786O	DDX39A kd1	slide4	B1	M44	146	4.1277003	1.5789387
293T	untreated	slide4	B4	M59	345	-1.6148839	3.8678722
786O	SARNP kd9	slide4	A3	M15	61	2.087936	1.3407933
786O	TMEM259 kd5	slide4	B3	M28	235	3.0057993	-0.59951216
293T	untreated	slide4	B4	M53	474	-2.377497	0.057690773
786O	DDX39A kd4	slide4	A2	M18	169	-2.100132	1.9323682
293T	untreated	slide4	B4	M19	463	-2.3575735	2.2463663
786O	DDX39A kd4	slide4	A2	M5	61	4.2200513	1.2436514
293T	untreated	slide4	B4	M61	769	-1.3086116	0.40365365
786O	SARNP kd3	slide4	B2	M28	222	2.8246431	-0.2409755
786O	TMEM259 kd6	slide4	A4	M29	247	2.2941148	0.22776978
786O	SARNP kd3	slide4	B2	M54	93	5.207313	1.1756102
786O	TMEM259 kd5	slide4	B3	M29	214	3.5498774	3.7605033
293T	untreated	slide4	B4	M3	650	-0.67102784	0.90951204
293T	untreated	slide4	B4	M6	840	-1.0338165	-1.0793002
786O	DDX39A kd1	slide4	B1	M26	53	3.1359138	-0.5019111
786O	SARNP kd9	slide4	A3	M54	46	3.1459944	1.4608092
786O	TMEM259 kd5	slide4	B3	M40	88	2.0013478	0.7301601
293T	untreated	slide4	B4	M62	553	-1.3417269	3.1945033
293T	untreated	slide4	B4	M2	600	-2.7748804	2.7091572
786O	DDX39A kd4	slide4	A2	M11	65	4.9726853	1.1753026
786O	DDX39A kd4	slide4	A2	M35	112	5.014323	1.574539
293T	untreated	slide4	B4	M10	867	-1.943228	1.4152777
293T	untreated	slide4	B4	M12	858	-2.253486	3.4186597
293T	untreated	slide4	B4	M26	678	-3.4058816	-0.37616023
786O	TMEM259 kd6	slide4	A4	M31	211	-0.1558491	7.630971
786O	DDX39A kd4	slide4	A2	M30	133	4.1262665	-0.73657304
786O	SARNP kd9	slide4	A3	M9	64	4.6971345	1.2550337
293T	untreated	slide4	B4	M26	678	-1.3458481	7.9618597
293T	untreated	slide4	B4	M46	317	-2.5823433	0.6305181
786O	DDX39A kd1	slide4	B1	M64	25	5.8114986	1.5970347
786O	TMEM259 kd5	slide4	B3	M44	148	1.687978	0.3346246
786O	TMEM259 kd6	slide4	A4	M53	215	3.020025	-1.0969281
786O	TMEM259 kd5	slide4	B3	M52	148	3.8238091	-0.9237808
293T	untreated	slide4	B4	M43	517	-0.9732757	3.2566478
786O	SARNP kd3	slide4	B2	M54	93	2.4582398	2.9384181
786O	DDX39A kd1	slide4	B1	M47	32	3.4563808	1.0220053
293T	untreated	slide4	B4	M6	840	-3.5058951	2.0810251
293T	untreated	slide4	B4	M40	744	-0.75056314	-0.39267424
786O	DDX39A kd1	slide4	B1	M35	89	4.554298	0.32535788
293T	untreated	slide4	B4	M41	709	-2.1193342	3.9550693
786O	TMEM259 kd6	slide4	A4	M18	98	2.8120315	3.1388006
786O	DDX39A kd1	slide4	B1	M64	25	5.8616815	1.986472
293T	untreated	slide4	B4	M62	553	14.151185	-0.33729643
786O	SARNP kd9	slide4	A3	M30	87	3.3352978	1.4374367
293T	untreated	slide4	B4	M1	488	-2.1774554	-0.90991914
786O	SARNP kd9	slide4	A3	M19	95	4.069215	1.2468404
786O	DDX39A kd1	slide4	B1	M36	163	3.5768843	-0.5887183
293T	untreated	slide4	B4	M42	593	-3.5608726	0.9693609
293T	untreated	slide4	B4	M22	795	-2.955944	1.9399666
786O	SARNP kd3	slide4	B2	M21	208	3.240157	-0.96674776
786O	DDX39A kd4	slide4	A2	M4	77	1.8894416	1.059282
293T	untreated	slide4	B4	M34	398	-1.4490169	2.0284572
293T	untreated	slide4	B4	M42	593	-2.0060716	0.81546426
786O	DDX39A kd4	slide4	A2	M13	126	1.9339007	0.12868913
293T	untreated	slide4	B4	M46	317	-2.4162154	2.3724957
293T	untreated	slide4	B4	M42	593	-2.6961825	1.823264
293T	untreated	slide4	B4	M15	435	-1.6481944	0.8853986
293T	untreated	slide4	B4	M31	365	-1.2325026	-0.03748648
293T	untreated	slide4	B4	M40	744	-3.588237	1.9264725
293T	untreated	slide4	B4	M1	488	-3.049038	0.774824
786O	SARNP kd9	slide4	A3	M37	81	4.2833533	1.2427028
293T	untreated	slide4	B4	M8	99	-1.0037789	3.9365158
786O	TMEM259 kd5	slide4	B3	M15	21	3.1466882	1.7995875
786O	DDX39A kd4	slide4	A2	M9	49	4.1016426	0.7512706
786O	DDX39A kd4	slide4	A2	M51	120	5.1600504	-0.44332075
786O	SARNP kd3	slide4	B2	M30	160	2.144105	-0.18939848
293T	untreated	slide4	B4	M43	517	-1.925685	3.5773578
786O	SARNP kd3	slide4	B2	M17	61	1.5394231	1.5799881
786O	NTC	slide4	A1	M38	84	3.4237993	3.868552
786O	SARNP kd3	slide4	B2	M54	93	5.444894	0.7660995
293T	untreated	slide4	B4	M10	867	-1.0561575	3.8819635
786O	SARNP kd9	slide4	A3	M54	46	4.6179423	1.538456
786O	TMEM259 kd5	slide4	B3	M51	111	1.8388458	0.8598545
786O	SARNP kd9	slide4	A3	M17	57	5.805383	0.6173997
293T	untreated	slide4	B4	M13	726	-3.5086467	2.6730502
293T	untreated	slide4	B4	M3	650	-0.34744716	-0.81843084
293T	untreated	slide4	B4	M56	751	-0.7791443	-0.0009666526
786O	DDX39A kd1	slide4	B1	M20	213	4.621065	2.9054303
786O	TMEM259 kd6	slide4	A4	M20	205	2.1919641	3.0926454
293T	untreated	slide4	B4	M24	715	-1.4056214	-1.1255091
293T	untreated	slide4	B4	M12	858	-3.1440508	0.58009815
786O	SARNP kd9	slide4	A3	M47	85	3.233036	1.4572365
786O	NTC	slide4	A1	M45	106	3.7821696	2.9184108
293T	untreated	slide4	B4	M9	856	-0.91285527	-0.82632226
293T	untreated	slide4	B4	M54	532	-0.05748733	2.1360815
293T	untreated	slide4	B4	M9	856	-0.5544987	-0.58856434
786O	TMEM259 kd5	slide4	B3	M35	185	3.305363	-1.1481346
293T	untreated	slide4	B4	M32	153	-0.40230486	-0.7277009
293T	untreated	slide4	B4	M63	303	0.18541588	7.0782423
293T	untreated	slide4	B4	M5	865	-2.3117085	0.13742313
786O	SARNP kd9	slide4	A3	M47	85	3.7341845	-0.86419535
786O	TMEM259 kd5	slide4	B3	M52	148	2.3980005	3.292995
786O	SARNP kd9	slide4	A3	M26	86	5.178283	0.49953753
293T	untreated	slide4	B4	M1	488	-1.05916	-0.011539113
786O	DDX39A kd4	slide4	A2	M20	174	4.1185756	-0.86006385
786O	TMEM259 kd5	slide4	B3	M14	71	4.764943	3.167877
293T	untreated	slide4	B4	M5	865	-1.7645612	1.1312772
786O	TMEM259 kd6	slide4	A4	M39	186	2.6150167	3.4520745
786O	TMEM259 kd6	slide4	A4	M55	109	2.422984	1.3119739
293T	untreated	slide4	B4	M40	744	-2.5697973	0.19839194
786O	DDX39A kd4	slide4	A2	M37	96	4.050969	-0.38079563
293T	untreated	slide4	B4	M13	726	-0.2849272	3.234378
786O	TMEM259 kd6	slide4	A4	M38	200	3.6306822	3.084899
786O	DDX39A kd1	slide4	B1	M21	207	3.7947407	-1.228629
293T	untreated	slide4	B4	M21	788	-2.190686	-0.89837426
786O	SARNP kd9	slide4	A3	M45	72	3.533031	3.1965203
786O	TMEM259 kd6	slide4	A4	M31	211	5.516061	0.5713547
293T	untreated	slide4	B4	M26	678	-1.1035981	0.5087709
786O	SARNP kd9	slide4	A3	M24	73	4.6802826	0.93187726
786O	DDX39A kd1	slide4	B1	M28	247	0.23415403	7.1428375
293T	untreated	slide4	B4	M18	495	-2.2632198	-0.11354034
786O	TMEM259 kd5	slide4	B3	M14	71	6.4798183	1.2056566
293T	untreated	slide4	B4	M56	751	-1.1689842	1.9839108
293T	untreated	slide4	B4	M54	532	-2.085708	0.33631533
293T	untreated	slide4	B4	M21	788	-2.7454123	0.6987438
293T	untreated	slide4	B4	M42	593	-3.714151	1.3552707
786O	TMEM259 kd6	slide4	A4	M44	244	0.5882726	7.729963
293T	untreated	slide4	B4	M18	495	-3.0510557	-0.302338
786O	SARNP kd3	slide4	B2	M54	93	4.191303	3.7508237
293T	untreated	slide4	B4	M23	932	-4.3700514	1.3581208
293T	untreated	slide4	B4	M25	842	-1.4476049	7.487972
786O	SARNP kd3	slide4	B2	M21	208	2.6013055	2.846868
293T	untreated	slide4	B4	M6	840	-0.05851907	0.8538542
293T	untreated	slide4	B4	M23	932	-2.7523715	-0.6068609
786O	SARNP kd3	slide4	B2	M36	151	3.2737553	-0.81011593
786O	TMEM259 kd5	slide4	B3	M41	106	3.996619	0.15092334
293T	untreated	slide4	B4	M21	788	-0.6347657	8.009162
293T	untreated	slide4	B4	M25	842	-3.589094	0.95437306
293T	untreated	slide4	B4	M56	751	-3.57345	3.3351376
293T	untreated	slide4	B4	M42	593	-0.39178744	8.051748
786O	TMEM259 kd6	slide4	A4	M42	144	3.2972121	-1.1462427
786O	SARNP kd9	slide4	A3	M47	85	4.0672817	1.2611258
293T	untreated	slide4	B4	M27	549	-2.3175714	0.40420997
293T	untreated	slide4	B4	M60	979	-1.0707811	3.404574
786O	DDX39A kd4	slide4	A2	M20	174	3.240286	0.68148106
293T	untreated	slide4	B4	M42	593	-2.3436613	3.4288428
786O	DDX39A kd4	slide4	A2	M10	63	3.1476552	2.8366067
786O	TMEM259 kd6	slide4	A4	M59	96	3.8248436	-0.878116
786O	NTC	slide4	A1	M36	103	2.261363	-0.653267
293T	untreated	slide4	B4	M31	365	-2.0650625	-0.30112872
293T	untreated	slide4	B4	M26	678	-4.276456	1.7890326
293T	untreated	slide4	B4	M17	210	0.19454527	2.0719788
786O	SARNP kd3	slide4	B2	M45	113	1.7841529	2.5757053
293T	untreated	slide4	B4	M24	715	-4.175483	0.8990382
786O	SARNP kd9	slide4	A3	M28	84	3.898498	1.3047755
293T	untreated	slide4	B4	M35	368	-2.563651	2.4154317
293T	untreated	slide4	B4	M14	600	-1.0299753	3.4544966
293T	untreated	slide4	B4	M1	488	-3.393773	3.3762343
293T	untreated	slide4	B4	M28	458	-1.63547	2.98783
786O	DDX39A kd1	slide4	B1	M33	83	2.958516	2.7833958
786O	TMEM259 kd6	slide4	A4	M39	186	1.7769519	0.21407181
786O	DDX39A kd1	slide4	B1	M20	213	2.9446504	2.2040193
786O	DDX39A kd1	slide4	B1	M20	213	2.7790287	2.0217595
786O	SARNP kd9	slide4	A3	M46	98	4.996685	1.5340118
786O	TMEM259 kd6	slide4	A4	M31	211	3.1415064	-0.48212498
786O	TMEM259 kd5	slide4	B3	M44	148	2.9038596	0.14047118
293T	untreated	slide4	B4	M41	709	-2.7347999	0.9880227
293T	untreated	slide4	B4	M56	751	-3.3259115	1.586365
293T	untreated	slide4	B4	M30	330	-0.95540184	-0.685346
786O	TMEM259 kd6	slide4	A4	M20	205	2.802847	0.9677594
293T	untreated	slide4	B4	M22	795	-4.2107368	2.4049723
293T	untreated	slide4	B4	M40	744	-3.0993047	2.7398753
786O	TMEM259 kd5	slide4	B3	M36	150	1.2400064	0.68587583
786O	SARNP kd9	slide4	A3	M5	61	5.9184637	2.2742956
786O	TMEM259 kd5	slide4	B3	M20	218	4.0009065	3.9154377
786O	TMEM259 kd5	slide4	B3	M17	38	14.183039	-0.3693531
293T	untreated	slide4	B4	M9	856	-0.10514401	2.4441037
293T	untreated	slide4	B4	M48	160	-1.0125401	8.084256
293T	untreated	slide4	B4	M12	858	-1.779515	-0.4446892
786O	SARNP kd9	slide4	A3	M2	29	3.05559	3.3262584
786O	TMEM259 kd5	slide4	B3	M35	185	2.3065715	0.17886877
293T	untreated	slide4	B4	M61	769	-0.97077835	3.129963
293T	untreated	slide4	B4	M47	271	-1.0373698	8.115032
293T	untreated	slide4	B4	M9	856	-2.306487	3.9422617
786O	TMEM259 kd6	slide4	A4	M37	231	-1.2809997	3.8542316
786O	TMEM259 kd5	slide4	B3	M54	123	3.3101783	-0.043877956
293T	untreated	slide4	B4	M44	463	-3.2997258	-0.21156882
786O	SARNP kd3	slide4	B2	M34	43	2.4379485	3.5935345
293T	untreated	slide4	B4	M7	571	-2.5447133	-0.753401
786O	SARNP kd9	slide4	A3	M40	51	4.9747267	0.9601644
293T	untreated	slide4	B4	M55	790	-2.8422143	0.49077445
786O	TMEM259 kd5	slide4	B3	M43	142	1.7650957	0.33737993
293T	untreated	slide4	B4	M34	398	-1.8186554	3.3515165
786O	DDX39A kd4	slide4	A2	M53	88	2.5635793	1.3321652
786O	TMEM259 kd5	slide4	B3	M43	142	3.4277613	3.8531315
293T	untreated	slide4	B4	M38	697	-1.0466921	-1.3019981
293T	untreated	slide4	B4	M42	593	-2.6227891	0.83186704
293T	untreated	slide4	B4	M35	368	-2.5832272	0.5970884
786O	TMEM259 kd6	slide4	A4	M44	244	4.4462414	-0.52527845
293T	untreated	slide4	B4	M6	840	-2.6936088	2.2443554
786O	DDX39A kd1	slide4	B1	M27	198	2.7569494	3.2763157
293T	untreated	slide4	B4	M56	751	-2.3852766	2.3070385
786O	DDX39A kd4	slide4	A2	M37	96	2.3708065	-0.018731581
293T	untreated	slide4	B4	M21	788	-2.6042356	0.5554521
786O	TMEM259 kd5	slide4	B3	M24	101	3.8988097	2.1713965
786O	DDX39A kd1	slide4	B1	M37	145	3.9543452	2.354375
786O	TMEM259 kd5	slide4	B3	M40	88	5.5328627	0.04476467
293T	untreated	slide4	B4	M5	865	-1.9167595	-0.72898835
786O	TMEM259 kd6	slide4	A4	M28	216	3.7807567	3.364285
786O	SARNP kd3	slide4	B2	M19	235	3.4996023	3.0589797
786O	TMEM259 kd6	slide4	A4	M17	68	6.276541	0.86207205
786O	DDX39A kd4	slide4	A2	M42	63	1.6807469	0.43863076
786O	SARNP kd3	slide4	B2	M35	145	5.379579	2.117189
786O	DDX39A kd1	slide4	B1	M44	146	1.6144383	1.4444401
786O	TMEM259 kd6	slide4	A4	M33	67	4.679306	3.2084744
786O	TMEM259 kd5	slide4	B3	M19	243	2.7827044	2.378801
293T	untreated	slide4	B4	M55	790	0.14470911	-0.24522568
786O	DDX39A kd4	slide4	A2	M14	71	3.2250123	2.38317
293T	untreated	slide4	B4	M15	435	-0.36804673	-0.093088426
293T	untreated	slide4	B4	M55	790	-3.8164763	1.8650848
786O	DDX39A kd1	slide4	B1	M36	163	4.001379	3.2608047
293T	untreated	slide4	B4	M46	317	-2.3632	1.6656232
786O	TMEM259 kd6	slide4	A4	M38	200	3.2887201	3.642987
786O	TMEM259 kd5	slide4	B3	M42	164	3.83982	2.188888
786O	TMEM259 kd5	slide4	B3	M37	169	1.3495355	0.50433487
293T	untreated	slide4	B4	M49	144	-1.734718	-1.011847
786O	TMEM259 kd5	slide4	B3	M42	164	5.3207154	2.3700414
786O	DDX39A kd4	slide4	A2	M43	48	6.422355	1.2420849
293T	untreated	slide4	B4	M25	842	-3.7032132	1.915057
293T	untreated	slide4	B4	M51	259	1.2570467	0.4405223
786O	DDX39A kd4	slide4	A2	M29	161	2.1488066	0.46265888
293T	untreated	slide4	B4	M25	842	-2.4854836	3.153243
293T	untreated	slide4	B4	M24	715	-2.5604718	2.7527297
293T	untreated	slide4	B4	M26	678	-2.2748673	0.83492625
786O	DDX39A kd1	slide4	B1	M27	198	2.0851326	2.7511992
786O	TMEM259 kd5	slide4	B3	M29	214	3.9642847	2.5558457
293T	untreated	slide4	B4	M55	790	-1.2096232	-0.9140413
786O	SARNP kd3	slide4	B2	M35	145	1.6866077	1.6398478
786O	NTC	slide4	A1	M53	131	3.9722595	2.6711082
293T	untreated	slide4	B4	M41	709	-3.5114956	0.95251167
786O	DDX39A kd1	slide4	B1	M46	74	6.390559	1.4933997
786O	NTC	slide4	A1	M24	45	5.768642	0.030654225
786O	DDX39A kd4	slide4	A2	M45	147	4.573599	0.7484646
786O	TMEM259 kd5	slide4	B3	M5	56	6.1126823	1.6530366
786O	TMEM259 kd5	slide4	B3	M8	62	3.016901	1.9543211
786O	DDX39A kd4	slide4	A2	M22	70	2.4626467	0.37706476
786O	DDX39A kd1	slide4	B1	M33	83	0.6358149	7.722385
293T	untreated	slide4	B4	M26	678	-1.7431262	2.9510674
786O	DDX39A kd4	slide4	A2	M22	70	3.1933568	1.1683561
786O	DDX39A kd4	slide4	A2	M5	61	4.7998166	1.5574509
786O	DDX39A kd4	slide4	A2	M37	96	3.1724024	0.15077974
293T	untreated	slide4	B4	M61	769	-0.014169721	2.353385
786O	SARNP kd3	slide4	B2	M28	222	4.844635	2.9782007
293T	untreated	slide4	B4	M24	715	-4.0937796	1.4795296
786O	TMEM259 kd6	slide4	A4	M44	244	3.0734162	2.8238842
293T	untreated	slide4	B4	M43	517	-2.3326714	2.4544234
786O	DDX39A kd1	slide4	B1	M34	86	2.5117908	1.0217773
293T	untreated	slide4	B4	M36	414	5.4691916	2.545336
786O	TMEM259 kd6	slide4	A4	M43	190	2.763181	3.0675547
293T	untreated	slide4	B4	M19	463	-1.9177972	-0.17035817
293T	untreated	slide4	B4	M13	726	-1.4147022	3.647951
293T	untreated	slide4	B4	M31	365	-1.8513131	0.7758218
293T	untreated	slide4	B4	M4	684	-3.2788825	0.9272431
293T	untreated	slide4	B4	M34	398	-2.5516987	0.6963855
786O	TMEM259 kd6	slide4	A4	M34	243	3.375546	-0.5126474
786O	TMEM259 kd6	slide4	A4	M55	109	2.7898293	1.5767723
786O	SARNP kd3	slide4	B2	M46	76	2.885294	-0.42040488
293T	untreated	slide4	B4	M7	571	-2.7086332	2.8570938
786O	TMEM259 kd6	slide4	A4	M30	204	3.3513951	3.8431466
293T	untreated	slide4	B4	M45	335	-2.7686317	0.8717863
293T	untreated	slide4	B4	M56	751	-3.2991362	1.4740193
786O	SARNP kd9	slide4	A3	M17	57	3.5001326	2.7274144
786O	DDX39A kd4	slide4	A2	M49	32	3.8156886	0.7846514
293T	untreated	slide4	B4	M36	414	-2.4069145	0.02127037
293T	untreated	slide4	B4	M5	865	-1.5469662	3.8059673
786O	DDX39A kd4	slide4	A2	M16	97	6.222464	0.91031015
293T	untreated	slide4	B4	M27	549	-2.88797	1.5613502
786O	TMEM259 kd6	slide4	A4	M55	109	3.4983258	-0.60522753
786O	DDX39A kd4	slide4	A2	M21	129	4.9242764	0.35758713
786O	SARNP kd3	slide4	B2	M53	76	2.5148833	1.4185214
786O	SARNP kd3	slide4	B2	M19	235	2.870295	-0.6537426
293T	untreated	slide4	B4	M3	650	-1.7691085	-0.1778427
293T	untreated	slide4	B4	M2	600	-2.8824358	0.90441525
293T	untreated	slide4	B4	M24	715	-2.753844	2.358334
786O	TMEM259 kd5	slide4	B3	M38	197	2.3259332	1.5783455
293T	untreated	slide4	B4	M25	842	-1.8462396	3.6288133
293T	untreated	slide4	B4	M17	210	-2.430532	2.8442874
293T	untreated	slide4	B4	M53	474	-2.5201323	1.2883847
786O	NTC	slide4	A1	M21	94	2.9294183	0.29129177
786O	TMEM259 kd5	slide4	B3	M23	148	2.6661227	0.38699457
786O	TMEM259 kd5	slide4	B3	M29	214	1.7595713	2.856142
786O	DDX39A kd4	slide4	A2	M54	57	3.8349779	2.3201413
786O	TMEM259 kd5	slide4	B3	M28	235	2.836433	1.6301965
293T	untreated	slide4	B4	M5	865	-1.5423793	-0.0097746765
786O	DDX39A kd1	slide4	B1	M36	163	2.543985	1.3091677
293T	untreated	slide4	B4	M11	1034	-2.2721586	-0.53162974
293T	untreated	slide4	B4	M25	842	-0.26939687	-0.102045156
786O	TMEM259 kd6	slide4	A4	M28	216	2.1712928	1.9410018
786O	SARNP kd9	slide4	A3	M3	46	14.399826	-0.6086009
293T	untreated	slide4	B4	M5	865	-2.1563907	3.1095119
293T	untreated	slide4	B4	M45	335	-1.679496	-0.1401035
293T	untreated	slide4	B4	M11	1034	-1.649319	3.322971
786O	TMEM259 kd5	slide4	B3	M47	103	3.5684316	-0.0588309
293T	untreated	slide4	B4	M26	678	-2.6442227	-0.5656573
293T	untreated	slide4	B4	M23	932	-0.06953183	2.4167855
786O	SARNP kd9	slide4	A3	M22	72	5.2912235	1.5345249
293T	untreated	slide4	B4	M45	335	-1.8691881	1.6766943
