Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
293T	untreated	slide3	B4	M33	409	-0.53207034	2.7891467
786O	FIBP kd6	slide3	B3	M38	187	2.8366468	-1.9805828
293T	untreated	slide3	B4	M50	716	-0.6630639	10.306458
293T	untreated	slide3	B4	M4	664	1.4159571	4.8806953
786O	FIBP kd6	slide3	B3	M29	193	2.2327652	1.1491904
293T	untreated	slide3	B4	M18	529	-0.52560896	6.1448736
786O	ALY kd8	slide3	A2	M57	124	0.1850977	-2.8577433
293T	untreated	slide3	B4	M29	382	4.2661767	5.7285233
786O	NTC	slide3	A1	M43	104	4.4182944	5.1345863
786O	ALY kd5	slide3	B1	M27	204	2.1913474	-2.2062626
786O	ALY kd5	slide3	B1	M14	72	-0.13832955	-1.0673189
786O	FIBP kd7	slide3	A4	M16	18	3.667186	5.9275193
293T	untreated	slide3	B4	M10	595	-2.819501	5.2474422
786O	SART1 kd4	slide3	B2	M21	90	2.735051	-1.8604938
293T	untreated	slide3	B4	M21	572	0.9012708	5.4228945
293T	untreated	slide3	B4	M45	544	4.16	5.7374396
293T	untreated	slide3	B4	M44	348	-1.659605	5.2980857
293T	untreated	slide3	B4	M54	790	-1.4166987	5.4933286
293T	untreated	slide3	B4	M46	422	-0.53921425	5.133346
293T	untreated	slide3	B4	M6	518	-1.8452698	5.2538238
786O	SART1 kd6	slide3	A3	M10	49	-0.84244144	5.0891075
293T	untreated	slide3	B4	M7	513	-0.69885564	2.7145457
293T	untreated	slide3	B4	M52	812	4.1083817	6.034386
786O	ALY kd8	slide3	A2	M28	146	-0.49875858	0.6959938
293T	untreated	slide3	B4	M43	495	-1.0146683	4.81586
293T	untreated	slide3	B4	M53	939	0.49387762	3.264071
293T	untreated	slide3	B4	M9	570	0.23617147	4.4228177
293T	untreated	slide3	B4	M4	664	-1.9408295	2.5520518
293T	untreated	slide3	B4	M40	423	0.8900193	3.6088
293T	untreated	slide3	B4	M15	569	-0.42551103	5.8536096
293T	untreated	slide3	B4	M9	570	-3.1067865	3.6057074
293T	untreated	slide3	B4	M34	414	-2.655562	3.0533278
786O	ALY kd8	slide3	A2	M54	74	0.012990671	-2.9320421
293T	untreated	slide3	B4	M51	742	-0.9779063	9.950844
293T	untreated	slide3	B4	M28	334	-1.9840007	5.2594476
293T	untreated	slide3	B4	M27	255	-2.3478973	5.442733
786O	ALY kd8	slide3	A2	M50	69	1.3325843	0.91799283
786O	NTC	slide3	A1	M28	117	-1.9219273	2.332701
293T	untreated	slide3	B4	M26	455	-0.067667924	5.0710998
786O	ALY kd8	slide3	A2	M49	53	1.0844598	-2.5395923
786O	FIBP kd6	slide3	B3	M21	233	-0.52788764	-0.81137073
293T	untreated	slide3	B4	M3	692	0.48776135	5.2320733
786O	ALY kd8	slide3	A2	M37	163	2.8707752	-0.037542127
293T	untreated	slide3	B4	M50	716	-0.86243075	10.108983
293T	untreated	slide3	B4	M21	572	-3.2339494	3.589389
786O	SART1 kd6	slide3	A3	M24	50	-0.038314506	-1.1016655
786O	ALY kd8	slide3	A2	M52	151	2.8177488	-0.29315072
293T	untreated	slide3	B4	M22	538	-1.9199591	5.3686123
293T	untreated	slide3	B4	M43	495	-1.2136648	4.1501336
293T	untreated	slide3	B4	M42	421	-2.7271872	2.3382626
786O	NTC	slide3	A1	M37	181	-0.50462073	-1.400469
293T	untreated	slide3	B4	M54	790	-2.104169	5.9329834
786O	SART1 kd4	slide3	B2	M52	65	0.74608123	-1.1693007
293T	untreated	slide3	B4	M53	939	-1.9080143	5.128621
293T	untreated	slide3	B4	M13	733	-3.0313275	4.9577875
786O	SART1 kd4	slide3	B2	M30	113	0.046067044	-2.4531014
293T	untreated	slide3	B4	M28	334	-1.9258853	5.6417794
293T	untreated	slide3	B4	M23	379	4.219068	5.9892464
786O	ALY kd8	slide3	A2	M30	164	3.0356436	-0.7248873
786O	FIBP kd6	slide3	B3	M28	212	-0.20588052	0.025455384
786O	FIBP kd6	slide3	B3	M12	269	0.40369707	1.2292875
786O	FIBP kd7	slide3	A4	M4	34	-0.17529681	-0.9545194
293T	untreated	slide3	B4	M47	537	-2.9250228	2.7833083
293T	untreated	slide3	B4	M12	574	-2.780642	3.9031186
786O	SART1 kd4	slide3	B2	M29	110	1.681551	1.4691607
786O	NTC	slide3	A1	M38	238	-0.8408221	1.3313024
786O	ALY kd8	slide3	A2	M3	50	0.1285975	-1.2754414
786O	SART1 kd4	slide3	B2	M30	113	-0.5941558	-1.4389021
786O	ALY kd5	slide3	B1	M35	108	0.39136034	1.2959156
786O	ALY kd5	slide3	B1	M35	108	1.9900101	-1.0198894
293T	untreated	slide3	B4	M4	664	-1.1370475	6.4304967
293T	untreated	slide3	B4	M11	495	-0.9545134	6.627698
293T	untreated	slide3	B4	M39	332	-0.7115693	4.5332503
786O	FIBP kd7	slide3	A4	M60	58	8.4839325	5.8330026
293T	untreated	slide3	B4	M26	455	-2.0659928	4.3482275
293T	untreated	slide3	B4	M41	385	-1.8169149	4.7857857
786O	ALY kd8	slide3	A2	M2	32	0.05576863	-1.1592834
293T	untreated	slide3	B4	M42	421	-1.7534736	2.2832139
293T	untreated	slide3	B4	M23	379	-1.3353589	5.3820195
293T	untreated	slide3	B4	M48	380	0.4014721	4.4896383
293T	untreated	slide3	B4	M14	717	0.8162278	3.3947117
293T	untreated	slide3	B4	M19	519	-3.218506	3.2724605
786O	SART1 kd4	slide3	B2	M58	109	0.7951144	0.09763548
786O	ALY kd8	slide3	A2	M27	163	1.1289029	0.12849928
786O	ALY kd5	slide3	B1	M42	70	2.1107488	-0.81343865
786O	SART1 kd4	slide3	B2	M4	53	0.31049386	-0.6283846
786O	FIBP kd6	slide3	B3	M10	51	2.9976172	-0.62626654
293T	untreated	slide3	B4	M52	812	-0.23792921	5.119445
786O	FIBP kd6	slide3	B3	M44	96	0.61688715	0.851921
293T	untreated	slide3	B4	M50	716	-0.8213212	9.6256
293T	untreated	slide3	B4	M16	245	-2.0558906	4.3464785
786O	FIBP kd7	slide3	A4	M26	77	1.664741	0.25319752
293T	untreated	slide3	B4	M5	569	-2.8242133	3.3449411
293T	untreated	slide3	B4	M40	423	0.45590198	5.8202305
786O	ALY kd5	slide3	B1	M13	107	2.723408	-1.3860366
786O	ALY kd5	slide3	B1	M41	73	1.3548894	-3.1647727
786O	SART1 kd4	slide3	B2	M39	104	1.8359522	-1.6193255
293T	untreated	slide3	B4	M23	379	-2.1861515	3.4614987
293T	untreated	slide3	B4	M51	742	-0.8347128	9.644051
786O	SART1 kd6	slide3	A3	M38	178	-0.3305615	-0.22441915
786O	FIBP kd7	slide3	A4	M25	50	1.4852175	-1.8928874
293T	untreated	slide3	B4	M52	812	4.3423767	6.0105934
293T	untreated	slide3	B4	M3	692	-1.2970185	6.2058883
786O	ALY kd8	slide3	A2	M53	121	1.7000045	-2.1094267
293T	untreated	slide3	B4	M22	538	-0.2565278	2.6044466
293T	untreated	slide3	B4	M30	492	0.24024141	1.5390543
786O	ALY kd5	slide3	B1	M64	71	1.85595	-0.98347634
786O	SART1 kd6	slide3	A3	M26	46	0.31384623	-0.18902677
786O	ALY kd8	slide3	A2	M31	174	-1.195282	-0.77997655
293T	untreated	slide3	B4	M42	421	-3.0632002	5.3167562
293T	untreated	slide3	B4	M30	492	1.2925782	5.275822
293T	untreated	slide3	B4	M8	641	-2.5834057	1.9064114
293T	untreated	slide3	B4	M55	685	0.18951108	5.5056057
786O	ALY kd5	slide3	B1	M56	38	-0.4460499	-0.15313914
786O	FIBP kd6	slide3	B3	M35	203	0.5794028	0.9153541
786O	ALY kd5	slide3	B1	M36	75	2.30962	-1.6169955
786O	ALY kd5	slide3	B1	M42	70	-0.044479594	-3.2456617
786O	FIBP kd7	slide3	A4	M38	81	0.6449354	0.74188405
293T	untreated	slide3	B4	M57	111	0.61472905	3.367549
293T	untreated	slide3	B4	M56	553	-2.3796763	2.1393511
293T	untreated	slide3	B4	M42	421	-0.46716002	2.7331102
293T	untreated	slide3	B4	M33	409	-0.607549	4.9072576
786O	NTC	slide3	A1	M28	117	2.326768	-0.07355737
786O	ALY kd8	slide3	A2	M38	177	0.8506138	1.430169
293T	untreated	slide3	B4	M46	422	-0.8360739	6.0084805
786O	FIBP kd7	slide3	A4	M55	62	2.8795245	-0.31422463
786O	SART1 kd6	slide3	A3	M14	106	2.1760626	0.32421613
293T	untreated	slide3	B4	M5	569	-0.48520544	1.1288381
786O	NTC	slide3	A1	M38	238	0.64531124	5.274901
293T	untreated	slide3	B4	M21	572	-2.9914212	5.009046
293T	untreated	slide3	B4	M28	334	1.0919065	5.7029705
786O	SART1 kd4	slide3	B2	M52	65	2.5912476	-2.1498148
293T	untreated	slide3	B4	M53	939	-2.4286075	2.4821723
293T	untreated	slide3	B4	M7	513	-3.018011	4.4402804
786O	ALY kd8	slide3	A2	M53	121	2.4401567	-1.5347855
786O	FIBP kd7	slide3	A4	M2	130	-0.38919073	-2.5739007
293T	untreated	slide3	B4	M14	717	4.408511	6.0586405
786O	FIBP kd7	slide3	A4	M18	63	0.3324754	-3.385375
293T	untreated	slide3	B4	M51	742	-1.1961854	9.83499
293T	untreated	slide3	B4	M43	495	-0.51312244	4.9660554
293T	untreated	slide3	B4	M43	495	4.181698	6.533309
293T	untreated	slide3	B4	M41	385	1.1371788	4.943875
293T	untreated	slide3	B4	M13	733	-2.4113336	3.6090608
786O	SART1 kd4	slide3	B2	M16	65	-0.03802476	-3.4060225
786O	FIBP kd7	slide3	A4	M26	77	-0.29094684	-0.23602405
293T	untreated	slide3	B4	M18	529	-1.8811072	4.9922457
786O	FIBP kd6	slide3	B3	M42	67	8.292769	5.9450955
786O	ALY kd8	slide3	A2	M52	151	0.049792033	-1.429232
293T	untreated	slide3	B4	M7	513	1.0239406	4.7076936
786O	ALY kd8	slide3	A2	M56	69	0.118993655	-3.4055037
293T	untreated	slide3	B4	M2	590	-1.3613809	6.466025
786O	FIBP kd6	slide3	B3	M45	105	2.3404534	1.4648448
293T	untreated	slide3	B4	M14	717	-3.04494	2.8945477
786O	FIBP kd6	slide3	B3	M13	223	-0.45590937	0.5703123
293T	untreated	slide3	B4	M4	664	0.41057813	5.439711
293T	untreated	slide3	B4	M20	480	-2.6111484	3.5908165
786O	ALY kd8	slide3	A2	M46	166	1.9180619	0.9458159
786O	NTC	slide3	A1	M38	238	1.8650309	-1.0624529
293T	untreated	slide3	B4	M54	790	-3.018177	5.8013005
293T	untreated	slide3	B4	M34	414	-1.526779	6.12462
786O	FIBP kd6	slide3	B3	M27	243	2.8660924	0.37785384
293T	untreated	slide3	B4	M13	733	-1.6203437	3.2854438
293T	untreated	slide3	B4	M13	733	-2.156783	5.67098
786O	FIBP kd6	slide3	B3	M53	55	-0.35229743	-3.1793702
293T	untreated	slide3	B4	M35	482	-2.6883957	4.8605633
786O	FIBP kd6	slide3	B3	M39	170	-1.5731946	3.3299742
293T	untreated	slide3	B4	M19	519	-2.2389154	4.9121175
786O	SART1 kd6	slide3	A3	M7	90	0.7295553	-2.0261035
786O	FIBP kd6	slide3	B3	M18	53	-2.030229	4.717776
293T	untreated	slide3	B4	M35	482	-2.713398	2.992267
293T	untreated	slide3	B4	M4	664	-1.561664	6.4889307
786O	ALY kd8	slide3	A2	M35	158	1.3257959	0.536292
293T	untreated	slide3	B4	M48	380	-3.0569687	2.804759
786O	ALY kd5	slide3	B1	M43	118	-0.607915	0.21563232
293T	untreated	slide3	B4	M9	570	-1.0796626	2.491475
293T	untreated	slide3	B4	M50	716	-1.0628141	9.638542
293T	untreated	slide3	B4	M13	733	-3.1913345	3.3144057
293T	untreated	slide3	B4	M37	389	-3.080381	2.8299491
786O	FIBP kd7	slide3	A4	M2	130	0.92364144	-1.376058
293T	untreated	slide3	B4	M41	385	-2.1792252	2.4238465
786O	SART1 kd4	slide3	B2	M28	85	1.6005262	-1.2318
293T	untreated	slide3	B4	M7	513	1.0156219	3.3506672
293T	untreated	slide3	B4	M18	529	-1.7755848	4.678156
786O	ALY kd8	slide3	A2	M39	189	-0.735926	0.77362096
293T	untreated	slide3	B4	M31	429	-3.1798217	3.7910256
786O	FIBP kd6	slide3	B3	M27	243	-0.68921417	-0.8123044
786O	ALY kd8	slide3	A2	M39	189	1.191579	0.29337987
293T	untreated	slide3	B4	M43	495	-2.3141336	4.465483
293T	untreated	slide3	B4	M18	529	-2.4136271	5.968941
786O	FIBP kd6	slide3	B3	M29	193	1.9558605	1.7537624
293T	untreated	slide3	B4	M14	717	-0.29897758	5.28765
293T	untreated	slide3	B4	M5	569	-1.4179984	4.1826873
293T	untreated	slide3	B4	M8	641	1.3052311	4.9175696
293T	untreated	slide3	B4	M55	685	-2.4481454	5.111353
786O	FIBP kd7	slide3	A4	M43	112	0.30073377	-1.1886702
786O	ALY kd5	slide3	B1	M22	181	1.824549	-1.0188075
293T	untreated	slide3	B4	M25	532	-0.99863076	4.9478025
293T	untreated	slide3	B4	M24	639	-2.5842867	6.143662
786O	FIBP kd7	slide3	A4	M1	49	0.18786205	-1.8860804
786O	FIBP kd6	slide3	B3	M11	272	2.3047125	0.08697672
786O	ALY kd8	slide3	A2	M24	94	-0.98343736	0.39527977
786O	SART1 kd4	slide3	B2	M57	85	-0.5433287	-1.2421957
786O	ALY kd8	slide3	A2	M20	160	-0.10189517	-1.1657665
293T	untreated	slide3	B4	M40	423	1.1141276	5.6971397
293T	untreated	slide3	B4	M50	716	-1.0621637	10.028767
786O	FIBP kd7	slide3	A4	M36	57	-0.27409652	-0.7769006
786O	FIBP kd6	slide3	B3	M13	223	1.5692465	-1.7185696
786O	ALY kd8	slide3	A2	M19	201	4.5673456	5.1286354
293T	untreated	slide3	B4	M53	939	-2.827898	2.2453735
293T	untreated	slide3	B4	M9	570	0.26250836	5.6953616
786O	ALY kd8	slide3	A2	M18	128	-0.56356937	-0.43132207
786O	FIBP kd6	slide3	B3	M22	272	-0.5022899	-1.5328963
786O	FIBP kd6	slide3	B3	M38	187	2.059661	1.1327077
786O	ALY kd5	slide3	B1	M39	114	8.224356	6.0153995
786O	ALY kd8	slide3	A2	M44	99	-0.065028705	-0.026663562
293T	untreated	slide3	B4	M11	495	0.1949815	5.1697245
293T	untreated	slide3	B4	M15	569	4.1775107	6.41017
786O	SART1 kd4	slide3	B2	M58	109	0.61536413	-1.7144688
786O	ALY kd8	slide3	A2	M37	163	0.8487845	1.0974563
786O	SART1 kd4	slide3	B2	M29	110	-0.10697599	-0.93375117
293T	untreated	slide3	B4	M55	685	-3.1832027	4.509005
293T	untreated	slide3	B4	M19	519	1.1702106	3.43138
293T	untreated	slide3	B4	M29	382	-2.1371677	3.8814635
786O	FIBP kd6	slide3	B3	M43	129	-0.5279592	-2.0454283
293T	untreated	slide3	B4	M47	537	-1.355291	5.503337
786O	SART1 kd4	slide3	B2	M62	59	1.8710493	-0.1846103
293T	untreated	slide3	B4	M2	590	-1.512906	6.2228246
786O	NTC	slide3	A1	M32	83	0.6632418	0.025620034
786O	FIBP kd6	slide3	B3	M23	143	-1.2626904	3.4324682
293T	untreated	slide3	B4	M53	939	-1.3466103	3.7312613
786O	NTC	slide3	A1	M38	238	-1.1808462	0.57668936
293T	untreated	slide3	B4	M55	685	-2.4226015	4.912544
293T	untreated	slide3	B4	M13	733	0.6479166	5.551055
293T	untreated	slide3	B4	M9	570	1.0737046	5.312753
293T	untreated	slide3	B4	M15	569	-2.7731829	5.8010044
293T	untreated	slide3	B4	M51	742	-1.1648996	9.522673
293T	untreated	slide3	B4	M40	423	1.1542957	4.508399
786O	ALY kd8	slide3	A2	M9	51	-0.1849681	-0.6024596
293T	untreated	slide3	B4	M39	332	-0.8284834	6.1160464
786O	NTC	slide3	A1	M44	101	2.2640193	-0.8737736
786O	SART1 kd6	slide3	A3	M27	152	0.0439303	0.5457323
293T	untreated	slide3	B4	M48	380	-2.990804	4.484509
786O	ALY kd8	slide3	A2	M52	151	2.7109485	-0.566855
293T	untreated	slide3	B4	M33	409	-1.4416157	6.0727124
786O	FIBP kd6	slide3	B3	M13	223	-0.97395825	-0.4940547
293T	untreated	slide3	B4	M55	685	-2.1373243	5.9757996
293T	untreated	slide3	B4	M43	495	-2.722846	2.583585
786O	FIBP kd6	slide3	B3	M27	243	1.7337923	-1.3389095
786O	FIBP kd6	slide3	B3	M28	212	1.329312	1.3136319
786O	NTC	slide3	A1	M33	41	2.38006	-2.1253164
786O	ALY kd8	slide3	A2	M38	177	-1.1697676	-0.8722738
786O	FIBP kd6	slide3	B3	M35	203	-0.61558425	0.74628884
293T	untreated	slide3	B4	M11	495	-0.9555362	6.7366767
293T	untreated	slide3	B4	M6	518	-2.6555417	3.2466435
786O	FIBP kd6	slide3	B3	M45	105	0.14884274	0.82676935
786O	SART1 kd6	slide3	A3	M57	81	2.3636918	0.85487556
293T	untreated	slide3	B4	M22	538	0.38830134	5.453692
293T	untreated	slide3	B4	M45	544	-2.4543862	5.526123
293T	untreated	slide3	B4	M31	429	1.1536846	5.581617
293T	untreated	slide3	B4	M43	495	-0.9449265	5.9273415
786O	FIBP kd6	slide3	B3	M20	205	1.994235	1.228522
293T	untreated	slide3	B4	M41	385	-0.6180712	4.7071385
293T	untreated	slide3	B4	M13	733	-2.1573565	3.5620165
786O	NTC	slide3	A1	M36	128	-0.36135063	-1.6526386
293T	untreated	slide3	B4	M24	639	0.48029146	4.656445
293T	untreated	slide3	B4	M34	414	-1.7961057	2.952394
786O	FIBP kd6	slide3	B3	M13	223	-0.70348144	-0.803241
293T	untreated	slide3	B4	M24	639	1.272409	4.585717
293T	untreated	slide3	B4	M22	538	-0.022340324	1.5634787
293T	untreated	slide3	B4	M33	409	1.3770592	4.789988
293T	untreated	slide3	B4	M50	716	-0.45468563	9.707538
786O	FIBP kd6	slide3	B3	M44	96	-0.9352116	-0.9754309
786O	SART1 kd4	slide3	B2	M47	34	0.14632858	-1.2272536
786O	SART1 kd6	slide3	A3	M28	146	2.1514468	-0.07142026
786O	FIBP kd7	slide3	A4	M53	64	-1.20943	3.4951906
786O	ALY kd8	slide3	A2	M36	139	1.4803151	-1.4676313
293T	untreated	slide3	B4	M48	380	-2.0793781	3.1112158
293T	untreated	slide3	B4	M3	692	0.41911432	5.491247
293T	untreated	slide3	B4	M26	455	1.288992	5.1574855
293T	untreated	slide3	B4	M12	574	-1.9471097	2.9895792
293T	untreated	slide3	B4	M18	529	-0.20514724	5.5707154
786O	ALY kd8	slide3	A2	M39	189	1.6641171	1.3326591
293T	untreated	slide3	B4	M31	429	-0.69905233	4.757944
786O	NTC	slide3	A1	M37	181	-1.3588898	-1.2764057
786O	FIBP kd7	slide3	A4	M22	144	2.9367511	-1.0935149
786O	ALY kd8	slide3	A2	M15	104	-0.49434522	1.0888811
786O	SART1 kd6	slide3	A3	M37	152	-0.6409218	-1.3863794
293T	untreated	slide3	B4	M6	518	-2.8567753	5.5737867
786O	SART1 kd4	slide3	B2	M31	67	-0.15487035	-1.1167133
786O	ALY kd5	slide3	B1	M43	118	-0.7962472	0.05480236
786O	NTC	slide3	A1	M38	238	1.883928	1.2306888
293T	untreated	slide3	B4	M9	570	-1.7425672	3.766728
293T	untreated	slide3	B4	M8	641	-0.66418743	2.6738372
786O	SART1 kd6	slide3	A3	M4	103	-0.043104842	-1.4836977
293T	untreated	slide3	B4	M20	480	-0.69201016	4.198424
786O	ALY kd8	slide3	A2	M47	167	1.6726929	-3.6590712
786O	ALY kd8	slide3	A2	M22	155	1.1137403	-0.89430195
293T	untreated	slide3	B4	M26	455	-2.6012716	3.7929196
293T	untreated	slide3	B4	M45	544	-1.9030313	2.3723645
786O	ALY kd5	slide3	B1	M23	77	0.8799375	1.8247155
786O	SART1 kd6	slide3	A3	M22	221	1.0990144	-0.6046137
786O	SART1 kd6	slide3	A3	M20	177	0.9873706	0.9563196
786O	ALY kd8	slide3	A2	M26	140	-0.88052535	-1.275177
293T	untreated	slide3	B4	M43	495	-0.3356652	2.697058
293T	untreated	slide3	B4	M22	538	-2.0612845	6.365458
293T	untreated	slide3	B4	M27	255	-0.52376866	6.080977
293T	untreated	slide3	B4	M51	742	-0.96664613	9.611605
786O	FIBP kd6	slide3	B3	M37	144	2.1412058	1.6413037
786O	ALY kd8	slide3	A2	M21	167	-0.5026141	0.20856827
293T	untreated	slide3	B4	M10	595	0.31176794	5.750207
293T	untreated	slide3	B4	M28	334	-2.7727287	5.889862
293T	untreated	slide3	B4	M30	492	-2.5687823	2.9084396
293T	untreated	slide3	B4	M47	537	-3.0651712	3.9308074
293T	untreated	slide3	B4	M14	717	-2.5093412	4.4532166
786O	ALY kd5	slide3	B1	M29	134	0.21172446	0.07351379
293T	untreated	slide3	B4	M46	422	-2.134344	5.2285595
293T	untreated	slide3	B4	M47	537	-0.072058745	5.92384
293T	untreated	slide3	B4	M55	685	1.1134845	3.8623195
293T	untreated	slide3	B4	M43	495	-1.3115879	4.567264
786O	FIBP kd7	slide3	A4	M2	130	-1.0027263	-0.65555114
786O	FIBP kd6	slide3	B3	M21	233	-1.0856602	-1.5166719
786O	SART1 kd6	slide3	A3	M56	29	2.2639008	0.32357463
293T	untreated	slide3	B4	M47	537	0.818991	3.3994153
786O	SART1 kd4	slide3	B2	M42	76	0.34904143	-2.61431
786O	ALY kd5	slide3	B1	M9	56	2.5230813	-2.3651328
293T	untreated	slide3	B4	M52	812	-0.25664547	6.047522
786O	FIBP kd6	slide3	B3	M45	105	1.8537893	-2.079759
293T	untreated	slide3	B4	M10	595	4.4068456	5.9191217
786O	ALY kd8	slide3	A2	M22	155	1.5374044	0.5524704
786O	FIBP kd6	slide3	B3	M36	119	0.7368469	0.30034363
293T	untreated	slide3	B4	M23	379	-0.4408092	4.933195
293T	untreated	slide3	B4	M40	423	-2.7331707	1.9505105
786O	FIBP kd7	slide3	A4	M59	80	0.9528156	-1.1989046
786O	FIBP kd6	slide3	B3	M5	96	1.9559851	1.0727447
293T	untreated	slide3	B4	M21	572	0.56062394	4.106502
293T	untreated	slide3	B4	M50	716	-0.9892273	9.961366
786O	ALY kd5	slide3	B1	M63	43	1.9164675	1.6493938
786O	FIBP kd6	slide3	B3	M26	116	-2.909466	2.633896
786O	ALY kd5	slide3	B1	M21	189	1.8095851	-0.67769176
786O	NTC	slide3	A1	M38	238	2.8820403	-0.49084145
293T	untreated	slide3	B4	M46	422	-1.8395329	2.4383633
786O	SART1 kd4	slide3	B2	M21	90	2.8779783	-0.14559048
293T	untreated	slide3	B4	M30	492	-1.3447734	5.909449
786O	ALY kd8	slide3	A2	M5	99	-1.0175822	-1.5857255
786O	NTC	slide3	A1	M32	83	-0.07309466	-2.587831
786O	FIBP kd7	slide3	A4	M21	114	0.045081295	0.38153642
293T	untreated	slide3	B4	M55	685	0.113717996	2.823107
786O	ALY kd5	slide3	B1	M43	118	0.9792238	-2.3095205
293T	untreated	slide3	B4	M51	742	-1.0812076	9.921862
293T	untreated	slide3	B4	M24	639	-2.1329193	6.6513863
786O	SART1 kd4	slide3	B2	M63	27	3.8876278	5.546602
293T	untreated	slide3	B4	M53	939	0.5929764	5.5297832
293T	untreated	slide3	B4	M55	685	-1.9786627	6.0246873
293T	untreated	slide3	B4	M18	529	-2.3987815	4.14379
293T	untreated	slide3	B4	M5	569	-1.807276	6.210464
786O	ALY kd5	slide3	B1	M58	96	1.3331262	-1.3842173
786O	ALY kd8	slide3	A2	M42	138	0.12794313	-2.4977846
293T	untreated	slide3	B4	M2	590	-2.2630093	5.4612083
786O	SART1 kd4	slide3	B2	M57	85	-0.95843846	-2.1910782
786O	ALY kd8	slide3	A2	M27	163	-0.91690797	0.019148543
293T	untreated	slide3	B4	M29	382	-2.6504114	4.169924
786O	SART1 kd4	slide3	B2	M57	85	-0.14134556	-2.3858805
293T	untreated	slide3	B4	M42	421	-0.07943145	3.4608462
293T	untreated	slide3	B4	M54	790	3.6506178	6.3641343
293T	untreated	slide3	B4	M13	733	4.4201875	5.997642
786O	ALY kd5	slide3	B1	M37	157	2.8394077	0.19447635
786O	FIBP kd7	slide3	A4	M60	58	8.382853	5.7852545
293T	untreated	slide3	B4	M42	421	4.4852853	5.6077504
786O	FIBP kd7	slide3	A4	M62	35	-0.58799255	-1.0987216
786O	ALY kd5	slide3	B1	M37	157	-0.43460006	-2.156699
293T	untreated	slide3	B4	M25	532	-2.4977803	4.4786983
293T	untreated	slide3	B4	M5	569	-2.649413	6.0545883
786O	FIBP kd7	slide3	A4	M14	103	-0.1704076	0.49972865
293T	untreated	slide3	B4	M52	812	0.8690464	2.8990686
293T	untreated	slide3	B4	M50	716	-1.139242	9.645679
786O	FIBP kd7	slide3	A4	M37	82	1.6745006	-0.9964986
786O	FIBP kd7	slide3	A4	M43	112	1.1712767	1.3938391
786O	SART1 kd4	slide3	B2	M43	86	0.93189365	0.057210416
293T	untreated	slide3	B4	M37	389	-0.94191617	6.4470387
293T	untreated	slide3	B4	M7	513	-2.7658818	5.4609222
786O	ALY kd5	slide3	B1	M26	155	-0.16666487	-0.6783465
293T	untreated	slide3	B4	M14	717	-0.3769452	5.0555305
786O	NTC	slide3	A1	M19	41	-1.339989	-0.57065594
293T	untreated	slide3	B4	M35	482	4.4258304	5.6967764
786O	SART1 kd4	slide3	B2	M22	103	-0.47390082	-1.0334965
293T	untreated	slide3	B4	M11	495	-1.4497242	4.4353933
293T	untreated	slide3	B4	M31	429	0.37229306	3.2417738
293T	untreated	slide3	B4	M12	574	4.204177	6.177821
786O	ALY kd8	slide3	A2	M22	155	1.0226582	-1.4383621
786O	SART1 kd4	slide3	B2	M15	70	-0.082127206	-0.5282655
786O	SART1 kd6	slide3	A3	M22	221	2.5990632	-0.07104114
293T	untreated	slide3	B4	M8	641	-0.8858093	6.209566
293T	untreated	slide3	B4	M30	492	-2.4622009	3.5047035
293T	untreated	slide3	B4	M35	482	0.919095	5.041183
293T	untreated	slide3	B4	M22	538	-2.1560192	3.8971207
293T	untreated	slide3	B4	M7	513	-1.4231557	4.505547
293T	untreated	slide3	B4	M28	334	-1.3484925	4.989092
293T	untreated	slide3	B4	M16	245	-1.6737193	4.863964
293T	untreated	slide3	B4	M8	641	-0.013608429	4.653209
293T	untreated	slide3	B4	M53	939	0.8546429	4.839796
293T	untreated	slide3	B4	M25	532	-0.7802833	2.870334
786O	FIBP kd7	slide3	A4	M18	63	3.6912649	6.024
293T	untreated	slide3	B4	M29	382	-2.0247636	5.7564936
293T	untreated	slide3	B4	M12	574	-1.7941164	2.683598
786O	SART1 kd4	slide3	B2	M45	86	4.3059444	5.2443156
293T	untreated	slide3	B4	M64	41	8.174883	6.0298653
293T	untreated	slide3	B4	M51	742	-0.6301689	10.012063
786O	ALY kd8	slide3	A2	M48	82	2.4250038	-0.43566898
786O	FIBP kd7	slide3	A4	M45	50	3.0246325	-1.1120455
786O	FIBP kd7	slide3	A4	M36	57	-1.3945178	-0.95722365
786O	ALY kd5	slide3	B1	M59	84	0.6631214	-1.9450648
786O	SART1 kd4	slide3	B2	M29	110	2.1296515	1.0198194
293T	untreated	slide3	B4	M20	480	-0.7901568	5.9743605
293T	untreated	slide3	B4	M12	574	-0.6697529	5.3446984
293T	untreated	slide3	B4	M12	574	0.7149937	5.4010944
786O	FIBP kd6	slide3	B3	M20	205	-0.72186184	-0.1984558
293T	untreated	slide3	B4	M13	733	-2.6030288	4.417473
786O	SART1 kd6	slide3	A3	M18	136	1.2784964	2.1424882
293T	untreated	slide3	B4	M24	639	-2.7285252	5.562433
293T	untreated	slide3	B4	M62	90	4.113608	5.3388004
786O	FIBP kd7	slide3	A4	M27	128	1.2336209	0.21082276
786O	SART1 kd6	slide3	A3	M21	189	1.7210286	-0.08725746
