Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
293T	untreated	slide1	B4	M61	566	-1.8157336	3.9529338
293T	untreated	slide1	B4	M12	1115	0.09129352	3.0189817
293T	untreated	slide1	B4	M14	1028	-0.53854895	5.1981797
293T	untreated	slide1	B4	M10	1168	-2.9572642	4.2159967
293T	untreated	slide1	B4	M17	1277	-2.6703022	5.0693197
293T	untreated	slide1	B4	M18	1210	-0.2250015	1.5147285
293T	untreated	slide1	B4	M4	1128	1.2345788	11.835774
293T	untreated	slide1	B4	M10	1168	-1.5413961	3.9169729
786O	FIBP kd7	slide1	A4	M8	46	2.8804605	-2.1770813
293T	untreated	slide1	B4	M18	1210	-1.092356	4.9414287
293T	untreated	slide1	B4	M21	901	-0.3916934	5.9699273
293T	untreated	slide1	B4	M61	566	2.4232566	3.509101
786O	SART1 kd6	slide1	A3	M49	52	2.377249	-2.2526233
293T	untreated	slide1	B4	M13	1100	-2.557025	5.6159306
786O	ALY kd8	slide1	A2	M28	93	2.6770568	-3.443661
293T	untreated	slide1	B4	M42	637	-1.2196321	0.7139375
293T	untreated	slide1	B4	M17	1277	0.087950364	6.5546427
293T	untreated	slide1	B4	M25	1326	-2.4754364	4.188925
293T	untreated	slide1	B4	M52	682	3.1340492	2.6374426
293T	untreated	slide1	B4	M9	856	-2.5077646	3.6768227
293T	untreated	slide1	B4	M19	1151	-2.3797898	3.917621
293T	untreated	slide1	B4	M44	605	0.063892335	4.6733985
293T	untreated	slide1	B4	M2	1179	0.14927484	2.8516998
293T	untreated	slide1	B4	M59	647	-1.036752	6.400583
293T	untreated	slide1	B4	M64	485	2.6939602	1.9720083
293T	untreated	slide1	B4	M11	1143	-1.2091075	3.9953196
293T	untreated	slide1	B4	M63	1008	0.6843513	10.321552
293T	untreated	slide1	B4	M64	485	-0.68297094	1.304821
293T	untreated	slide1	B4	M45	622	0.093528196	3.8498645
293T	untreated	slide1	B4	M28	826	1.6772791	5.6487684
786O	ALY kd8	slide1	A2	M5	40	2.8976605	-4.4286094
293T	untreated	slide1	B4	M8	419	-2.002664	6.5434785
293T	untreated	slide1	B4	M34	1097	1.0206712	1.472261
293T	untreated	slide1	B4	M15	1182	0.48414224	5.2530417
293T	untreated	slide1	B4	M43	516	-1.8758326	5.2853904
293T	untreated	slide1	B4	M12	1115	-1.2541806	2.6628249
293T	untreated	slide1	B4	M49	889	-1.0314717	2.2331364
293T	untreated	slide1	B4	M51	782	3.1406064	2.8640637
293T	untreated	slide1	B4	M9	856	-2.0723736	6.557493
293T	untreated	slide1	B4	M54	712	-0.79220647	6.5153027
293T	untreated	slide1	B4	M41	726	-1.2219057	4.951722
293T	untreated	slide1	B4	M29	765	0.080575086	3.0305715
293T	untreated	slide1	B4	M3	1245	2.667409	3.354139
293T	untreated	slide1	B4	M40	1126	1.924589	6.244266
293T	untreated	slide1	B4	M36	857	-2.1693728	5.703457
293T	untreated	slide1	B4	M13	1100	0.34201986	2.567711
293T	untreated	slide1	B4	M21	901	-0.6122368	5.690799
293T	untreated	slide1	B4	M36	857	2.5407407	6.55853
786O	FIBP kd7	slide1	A4	M11	54	1.8422093	-1.7012397
293T	untreated	slide1	B4	M48	968	1.0289518	2.5126383
293T	untreated	slide1	B4	M22	1082	-2.9458628	3.757375
293T	untreated	slide1	B4	M33	1083	-0.18712278	2.2189474
293T	untreated	slide1	B4	M26	1052	1.2958059	11.673818
786O	ALY kd5	slide1	B1	M17	113	2.8225307	-4.600929
293T	untreated	slide1	B4	M19	1151	2.843168	6.2181354
293T	untreated	slide1	B4	M63	1008	0.5835102	6.588345
293T	untreated	slide1	B4	M14	1028	-1.6908522	1.1077776
293T	untreated	slide1	B4	M56	667	3.3145108	2.85949
293T	untreated	slide1	B4	M31	1077	-2.3874416	3.5454493
786O	SART1 kd6	slide1	A3	M42	51	2.5636866	-4.616631
293T	untreated	slide1	B4	M3	1245	-1.5115356	3.5234878
293T	untreated	slide1	B4	M38	695	-1.8305933	6.1168294
293T	untreated	slide1	B4	M54	712	-1.2532398	3.279489
293T	untreated	slide1	B4	M18	1210	2.2250009	4.3893185
293T	untreated	slide1	B4	M48	968	0.6637458	6.6830816
786O	ALY kd5	slide1	B1	M18	30	3.676745	-1.9195545
293T	untreated	slide1	B4	M30	949	-1.76896	6.254927
293T	untreated	slide1	B4	M16	1079	0.6470406	6.4648004
293T	untreated	slide1	B4	M63	1008	-0.59171176	6.530612
293T	untreated	slide1	B4	M61	566	-0.79790115	5.9662285
293T	untreated	slide1	B4	M43	516	-1.7333151	3.241679
293T	untreated	slide1	B4	M54	712	1.3196665	5.5881395
293T	untreated	slide1	B4	M24	1149	-0.8840967	2.1938484
786O	FIBP kd7	slide1	A4	M29	121	2.5534644	-2.735237
293T	untreated	slide1	B4	M64	485	-0.93275833	5.7124343
786O	SART1 kd4	slide1	B2	M61	85	9.110479	3.4937315
786O	NTC	slide1	A1	M25	119	2.764202	-3.6998465
293T	untreated	slide1	B4	M9	856	-2.637094	4.189605
293T	untreated	slide1	B4	M25	1326	-2.4013824	6.4369335
786O	ALY kd5	slide1	B1	M33	44	3.6635458	-2.1328251
293T	untreated	slide1	B4	M54	712	0.3377251	2.93591
293T	untreated	slide1	B4	M5	1062	-2.5494368	5.9188848
293T	untreated	slide1	B4	M13	1100	-1.0096782	6.5763927
293T	untreated	slide1	B4	M14	1028	-2.5592847	6.1806097
293T	untreated	slide1	B4	M7	538	2.9678147	2.0955565
786O	SART1 kd4	slide1	B2	M35	75	2.8698158	-3.0690238
293T	untreated	slide1	B4	M50	825	-2.3345673	2.5058613
293T	untreated	slide1	B4	M26	1052	-1.8471802	6.115998
786O	NTC	slide1	A1	M6	61	2.4632049	5.7497964
786O	SART1 kd4	slide1	B2	M38	92	3.041158	-2.2236161
293T	untreated	slide1	B4	M24	1149	1.1786227	11.172259
293T	untreated	slide1	B4	M31	1077	-0.15512037	3.556254
786O	SART1 kd6	slide1	A3	M27	142	3.5971377	-1.7259169
293T	untreated	slide1	B4	M61	566	0.19705078	5.8861113
786O	SART1 kd4	slide1	B2	M18	79	3.6023436	-3.0072086
293T	untreated	slide1	B4	M2	1179	0.40111598	2.8104715
293T	untreated	slide1	B4	M18	1210	-1.1982803	3.126864
293T	untreated	slide1	B4	M16	1079	-1.2414427	5.8222413
293T	untreated	slide1	B4	M55	433	2.608951	6.413345
293T	untreated	slide1	B4	M41	726	0.8281191	10.590462
293T	untreated	slide1	B4	M37	619	1.3510612	5.426329
786O	FIBP kd7	slide1	A4	M36	106	2.9257264	-1.0800228
293T	untreated	slide1	B4	M16	1079	-0.81901646	6.010861
293T	untreated	slide1	B4	M59	647	-1.4468641	6.652061
293T	untreated	slide1	B4	M17	1277	1.2107322	11.491558
786O	SART1 kd4	slide1	B2	M48	63	3.3444152	-1.498969
293T	untreated	slide1	B4	M13	1100	-2.1163557	5.3917685
293T	untreated	slide1	B4	M29	765	-1.6619775	5.8020496
293T	untreated	slide1	B4	M53	529	-1.2587422	6.4834237
293T	untreated	slide1	B4	M27	734	-1.6761985	4.2870617
293T	untreated	slide1	B4	M15	1182	2.5545511	3.836245
293T	untreated	slide1	B4	M54	712	-2.1322253	2.34972
293T	untreated	slide1	B4	M18	1210	-0.46589518	5.6924376
293T	untreated	slide1	B4	M15	1182	-2.0164196	1.3478646
293T	untreated	slide1	B4	M31	1077	-2.0605037	5.853633
293T	untreated	slide1	B4	M2	1179	-2.393028	5.5502253
786O	FIBP kd6	slide1	B3	M45	26	2.4151163	-2.3973355
293T	untreated	slide1	B4	M46	784	-1.5904336	3.1541846
786O	FIBP kd7	slide1	A4	M23	42	2.2685714	-2.8908868
293T	untreated	slide1	B4	M12	1115	-1.9313797	5.530392
293T	untreated	slide1	B4	M9	856	1.3828502	5.39445
293T	untreated	slide1	B4	M9	856	2.6790118	2.0034127
293T	untreated	slide1	B4	M10	1168	-0.11747171	0.9142289
293T	untreated	slide1	B4	M63	1008	-1.0488825	1.9946282
293T	untreated	slide1	B4	M62	625	-0.23529182	3.1993499
786O	SART1 kd4	slide1	B2	M13	64	3.204859	-3.1976635
786O	ALY kd8	slide1	A2	M27	80	3.11946	-1.4619259
293T	untreated	slide1	B4	M34	1097	-2.2462394	4.673453
786O	FIBP kd7	slide1	A4	M24	72	2.643053	-3.9760716
786O	SART1 kd4	slide1	B2	M38	92	2.7763305	-3.7208753
293T	untreated	slide1	B4	M5	1062	1.1287788	11.235897
786O	FIBP kd7	slide1	A4	M35	67	3.6347718	-2.031642
293T	untreated	slide1	B4	M16	1079	2.345438	4.2311378
293T	untreated	slide1	B4	M22	1082	2.4329543	3.277013
293T	untreated	slide1	B4	M41	726	1.295773	6.66929
786O	SART1 kd4	slide1	B2	M7	72	3.406246	-4.1952066
293T	untreated	slide1	B4	M33	1083	-1.2401023	6.3734813
293T	untreated	slide1	B4	M13	1100	-2.715972	4.996615
293T	untreated	slide1	B4	M43	516	-1.2022586	5.512156
293T	untreated	slide1	B4	M59	647	0.3371012	1.1473327
293T	untreated	slide1	B4	M53	529	0.8856782	5.8611574
293T	untreated	slide1	B4	M25	1326	-0.94580907	1.7332059
293T	untreated	slide1	B4	M20	1055	-1.3399596	1.7736524
293T	untreated	slide1	B4	M46	784	-2.0740852	4.340618
786O	FIBP kd6	slide1	B3	M41	51	2.5441253	-2.50518
786O	SART1 kd6	slide1	A3	M28	99	2.5754325	3.2569315
293T	untreated	slide1	B4	M19	1151	-0.5777009	3.267022
293T	untreated	slide1	B4	M13	1100	-0.63993186	3.9416907
293T	untreated	slide1	B4	M19	1151	-2.183549	4.137903
786O	SART1 kd4	slide1	B2	M2	41	2.842991	-5.0366306
293T	untreated	slide1	B4	M41	726	0.27344015	1.5794634
293T	untreated	slide1	B4	M13	1100	-2.1594799	1.5201876
293T	untreated	slide1	B4	M10	1168	-2.0782044	1.491919
293T	untreated	slide1	B4	M50	825	0.08019168	1.4612329
293T	untreated	slide1	B4	M33	1083	1.904487	2.473513
293T	untreated	slide1	B4	M31	1077	-1.6643512	3.0514607
293T	untreated	slide1	B4	M1	914	-1.8443804	2.7657635
786O	SART1 kd4	slide1	B2	M51	35	3.5784624	-2.9477725
293T	untreated	slide1	B4	M41	726	-2.3030937	2.0039344
293T	untreated	slide1	B4	M59	647	-0.44638112	1.4068301
293T	untreated	slide1	B4	M16	1079	-0.006948147	1.413802
293T	untreated	slide1	B4	M36	857	0.5297573	5.656986
786O	FIBP kd6	slide1	B3	M41	51	3.355009	-2.6934786
293T	untreated	slide1	B4	M3	1245	-1.8367636	5.8009257
293T	untreated	slide1	B4	M7	538	-1.900071	6.0258913
293T	untreated	slide1	B4	M26	1052	-2.2022767	2.9836917
786O	SART1 kd4	slide1	B2	M27	98	2.401617	-4.2278233
293T	untreated	slide1	B4	M2	1179	-0.525581	2.0215056
293T	untreated	slide1	B4	M39	886	-0.13486835	6.1839585
293T	untreated	slide1	B4	M59	647	0.51430917	11.113665
293T	untreated	slide1	B4	M28	826	0.09698806	6.24902
786O	FIBP kd7	slide1	A4	M19	103	3.523901	-1.9739175
293T	untreated	slide1	B4	M2	1179	2.0312686	5.6456103
293T	untreated	slide1	B4	M39	886	-1.7544277	4.587418
293T	untreated	slide1	B4	M47	852	1.4823948	5.833466
293T	untreated	slide1	B4	M3	1245	3.0411823	2.152419
293T	untreated	slide1	B4	M49	889	-1.6928387	4.8179474
293T	untreated	slide1	B4	M21	901	0.7444106	7.061642
293T	untreated	slide1	B4	M24	1149	1.7192577	4.9467034
293T	untreated	slide1	B4	M20	1055	-0.6427593	6.2182183
786O	SART1 kd6	slide1	A3	M23	47	2.057717	-2.3403711
786O	NTC	slide1	A1	M6	61	1.8993322	-1.3471478
293T	untreated	slide1	B4	M59	647	-1.4718869	5.7524147
293T	untreated	slide1	B4	M46	784	-2.0606513	5.1878934
786O	FIBP kd7	slide1	A4	M29	121	2.5592961	-1.2143128
293T	untreated	slide1	B4	M48	968	-1.0841026	1.5347459
786O	SART1 kd4	slide1	B2	M17	76	2.6397142	-3.7194371
293T	untreated	slide1	B4	M1	914	0.5634195	11.08412
786O	SART1 kd6	slide1	A3	M23	47	3.6937647	-2.781225
293T	untreated	slide1	B4	M32	1095	-1.4995497	0.8211764
786O	FIBP kd7	slide1	A4	M36	106	1.80666	11.966437
293T	untreated	slide1	B4	M1	914	-1.9374694	3.618336
786O	ALY kd5	slide1	B1	M17	113	2.9195247	-1.7252713
293T	untreated	slide1	B4	M18	1210	0.78604114	2.3739498
293T	untreated	slide1	B4	M50	825	-1.4703639	4.668633
293T	untreated	slide1	B4	M19	1151	-1.4207463	5.0935416
293T	untreated	slide1	B4	M9	856	2.6413424	2.2420542
293T	untreated	slide1	B4	M24	1149	0.45405936	2.8233836
293T	untreated	slide1	B4	M49	889	-0.72950435	4.4778447
293T	untreated	slide1	B4	M12	1115	-2.1988733	3.369235
293T	untreated	slide1	B4	M63	1008	2.8855388	2.2616842
293T	untreated	slide1	B4	M6	1016	3.2397783	3.6685202
293T	untreated	slide1	B4	M10	1168	-0.628478	3.481871
293T	untreated	slide1	B4	M61	566	3.3408675	4.896185
293T	untreated	slide1	B4	M63	1008	-1.1474077	5.0169764
293T	untreated	slide1	B4	M48	968	-0.4504758	5.8122363
786O	SART1 kd4	slide1	B2	M56	69	2.8245986	-2.8121638
786O	SART1 kd4	slide1	B2	M23	33	2.641354	-4.14843
293T	untreated	slide1	B4	M6	1016	-2.129239	1.4768027
293T	untreated	slide1	B4	M6	1016	10.358333	3.9545054
293T	untreated	slide1	B4	M56	667	0.8404367	5.2159247
293T	untreated	slide1	B4	M61	566	2.4774005	5.788774
293T	untreated	slide1	B4	M9	856	1.9671872	6.681944
293T	untreated	slide1	B4	M20	1055	-1.8441575	2.2576354
293T	untreated	slide1	B4	M5	1062	-2.3558805	6.0476427
293T	untreated	slide1	B4	M49	889	0.84222806	11.803683
293T	untreated	slide1	B4	M22	1082	-0.07789413	6.4456167
293T	untreated	slide1	B4	M28	826	1.5602375	4.6103115
293T	untreated	slide1	B4	M16	1079	-2.3962317	5.6300244
786O	ALY kd8	slide1	A2	M16	47	2.529751	-3.2760108
293T	untreated	slide1	B4	M48	968	0.40216622	3.1440616
786O	NTC	slide1	A1	M45	89	2.5036733	-1.639109
293T	untreated	slide1	B4	M39	886	2.8095248	2.9798996
786O	SART1 kd4	slide1	B2	M7	72	-0.06684588	4.3871875
293T	untreated	slide1	B4	M14	1028	1.1294607	6.187025
293T	untreated	slide1	B4	M11	1143	-2.3252294	3.1634274
293T	untreated	slide1	B4	M19	1151	-2.2095115	5.5830774
293T	untreated	slide1	B4	M6	1016	0.052212417	2.8805704
293T	untreated	slide1	B4	M22	1082	-0.9313172	0.81803364
293T	untreated	slide1	B4	M10	1168	1.5225246	6.647073
786O	ALY kd8	slide1	A2	M37	82	3.8210704	-1.7745297
786O	FIBP kd6	slide1	B3	M27	125	2.1883953	-2.1914043
293T	untreated	slide1	B4	M14	1028	-1.8658322	5.139512
786O	ALY kd5	slide1	B1	M40	38	2.4747062	-4.2894197
786O	FIBP kd7	slide1	A4	M56	67	2.9382842	-3.119865
786O	ALY kd8	slide1	A2	M26	68	3.0878046	-2.5038414
293T	untreated	slide1	B4	M43	516	-0.66815084	4.91256
293T	untreated	slide1	B4	M38	695	-2.6141253	4.052021
293T	untreated	slide1	B4	M17	1277	-1.2773216	5.759177
293T	untreated	slide1	B4	M60	603	2.8634977	2.0388205
786O	SART1 kd4	slide1	B2	M60	108	9.117222	3.4734554
786O	ALY kd5	slide1	B1	M34	45	9.701685	2.896704
786O	ALY kd8	slide1	A2	M46	37	3.3446784	-2.1211164
293T	untreated	slide1	B4	M12	1115	0.5090004	10.478012
786O	SART1 kd4	slide1	B2	M14	46	3.6532636	-3.132783
293T	untreated	slide1	B4	M26	1052	1.8628321	4.708486
786O	SART1 kd4	slide1	B2	M16	46	3.7868824	-2.8068123
786O	ALY kd5	slide1	B1	M30	107	2.3119667	-2.627057
293T	untreated	slide1	B4	M3	1245	3.1160803	3.3292258
786O	FIBP kd6	slide1	B3	M38	81	3.0123916	-1.2817861
293T	untreated	slide1	B4	M42	637	-2.4686096	5.481804
786O	FIBP kd7	slide1	A4	M10	62	3.0288835	-2.4731822
293T	untreated	slide1	B4	M53	529	1.2029155	6.4914293
293T	untreated	slide1	B4	M16	1079	-1.4364098	1.8116167
293T	untreated	slide1	B4	M18	1210	1.6244918	4.8600945
293T	untreated	slide1	B4	M29	765	-2.1481018	5.652621
293T	untreated	slide1	B4	M44	605	-2.633518	3.3703516
293T	untreated	slide1	B4	M27	734	2.4521737	6.34441
293T	untreated	slide1	B4	M33	1083	-0.5985	2.07208
293T	untreated	slide1	B4	M46	784	2.6569233	3.3607194
293T	untreated	slide1	B4	M19	1151	0.88718003	5.5483527
293T	untreated	slide1	B4	M23	1212	-0.36099952	5.050239
786O	SART1 kd4	slide1	B2	M20	77	2.788045	-4.9344873
786O	FIBP kd6	slide1	B3	M43	31	3.155697	-1.309924
293T	untreated	slide1	B4	M5	1062	1.7484314	6.1934295
293T	untreated	slide1	B4	M7	538	-1.5954316	1.9938875
293T	untreated	slide1	B4	M9	856	2.487052	3.1286685
293T	untreated	slide1	B4	M13	1100	2.1309826	2.6994648
293T	untreated	slide1	B4	M40	1126	1.4966067	5.719875
293T	untreated	slide1	B4	M1	914	1.6473495	4.6245317
293T	untreated	slide1	B4	M46	784	1.0042335	11.651553
293T	untreated	slide1	B4	M21	901	-0.15764019	5.868281
293T	untreated	slide1	B4	M10	1168	-2.0268793	3.4713807
293T	untreated	slide1	B4	M2	1179	1.3572239	5.6145225
293T	untreated	slide1	B4	M13	1100	2.642584	4.067163
293T	untreated	slide1	B4	M43	516	-0.12173602	2.1263294
786O	FIBP kd7	slide1	A4	M34	33	2.3897152	-1.2789785
293T	untreated	slide1	B4	M20	1055	-2.11983	3.2789576
293T	untreated	slide1	B4	M17	1277	0.64604557	10.305625
293T	untreated	slide1	B4	M33	1083	-1.085477	4.7866464
293T	untreated	slide1	B4	M11	1143	-1.6107287	6.838275
293T	untreated	slide1	B4	M37	619	-2.5154376	3.2566457
293T	untreated	slide1	B4	M54	712	1.0599227	4.963415
293T	untreated	slide1	B4	M48	968	-2.402491	2.7013202
786O	SART1 kd4	slide1	B2	M15	24	2.9716973	-3.394104
786O	ALY kd8	slide1	A2	M16	47	2.7829642	-4.642443
293T	untreated	slide1	B4	M62	625	-2.6056275	4.5581737
293T	untreated	slide1	B4	M31	1077	-0.7043083	4.580046
293T	untreated	slide1	B4	M33	1083	-1.7707913	1.9819309
293T	untreated	slide1	B4	M30	949	-1.7045213	5.8534255
786O	SART1 kd4	slide1	B2	M17	76	3.9341424	-1.3518273
293T	untreated	slide1	B4	M13	1100	-2.7455275	4.9019017
293T	untreated	slide1	B4	M32	1095	-2.1843743	3.0821743
786O	ALY kd8	slide1	A2	M35	43	4.4295516	-2.3096025
293T	untreated	slide1	B4	M39	886	0.1284178	2.6389365
293T	untreated	slide1	B4	M23	1212	0.6837713	10.529629
293T	untreated	slide1	B4	M54	712	0.13484316	5.549969
293T	untreated	slide1	B4	M6	1016	-1.6611692	3.064966
293T	untreated	slide1	B4	M15	1182	-1.4992901	3.0044458
786O	SART1 kd4	slide1	B2	M20	77	2.737411	-4.660992
293T	untreated	slide1	B4	M10	1168	-1.9190041	4.4306264
293T	untreated	slide1	B4	M38	695	-2.1509047	4.60871
293T	untreated	slide1	B4	M26	1052	-1.3061684	6.536855
293T	untreated	slide1	B4	M28	826	2.6777413	2.2194862
293T	untreated	slide1	B4	M40	1126	0.08988479	5.8890357
293T	untreated	slide1	B4	M41	726	-0.40458253	3.084277
293T	untreated	slide1	B4	M25	1326	1.2902552	5.7887554
293T	untreated	slide1	B4	M27	734	0.9654913	2.1221616
293T	untreated	slide1	B4	M44	605	-1.2002374	3.7634904
293T	untreated	slide1	B4	M58	582	-1.1037649	3.7482078
293T	untreated	slide1	B4	M10	1168	1.085615	11.135774
293T	untreated	slide1	B4	M15	1182	1.770526	6.016908
293T	untreated	slide1	B4	M10	1168	-2.0858014	5.810243
293T	untreated	slide1	B4	M57	721	-1.3001547	2.0449953
293T	untreated	slide1	B4	M22	1082	-1.3143321	5.376885
293T	untreated	slide1	B4	M51	782	0.5687827	4.7222857
293T	untreated	slide1	B4	M32	1095	-2.638658	4.71185
293T	untreated	slide1	B4	M26	1052	1.0414741	5.733718
786O	FIBP kd6	slide1	B3	M57	15	9.824285	2.7092817
293T	untreated	slide1	B4	M1	914	0.2447904	3.4778588
293T	untreated	slide1	B4	M40	1126	-1.998418	6.519603
293T	untreated	slide1	B4	M15	1182	-0.28848878	1.8162713
293T	untreated	slide1	B4	M54	712	-0.8870783	2.3091388
786O	FIBP kd7	slide1	A4	M33	61	3.4217734	-2.1635907
293T	untreated	slide1	B4	M63	1008	-1.7878133	2.8517058
786O	SART1 kd4	slide1	B2	M60	108	9.827604	2.7103248
293T	untreated	slide1	B4	M6	1016	1.274647	6.0250907
293T	untreated	slide1	B4	M35	879	0.43779117	5.834349
293T	untreated	slide1	B4	M12	1115	0.06858606	6.4102983
293T	untreated	slide1	B4	M22	1082	-1.7607528	2.9810915
786O	ALY kd5	slide1	B1	M21	74	2.9320264	-2.3317869
786O	FIBP kd7	slide1	A4	M21	99	3.4950557	-3.3268085
293T	untreated	slide1	B4	M58	582	-2.4112396	1.9815687
293T	untreated	slide1	B4	M23	1212	0.9616975	5.3154902
786O	SART1 kd4	slide1	B2	M8	92	3.912087	-1.3144307
293T	untreated	slide1	B4	M22	1082	-2.3391223	2.0104785
293T	untreated	slide1	B4	M10	1168	-1.6413407	5.793278
293T	untreated	slide1	B4	M19	1151	2.6369293	6.4348726
293T	untreated	slide1	B4	M17	1277	0.65914786	10.301014
293T	untreated	slide1	B4	M52	682	2.2586071	3.756365
293T	untreated	slide1	B4	M28	826	0.8762535	6.1041126
293T	untreated	slide1	B4	M39	886	0.14171484	2.7112322
293T	untreated	slide1	B4	M23	1212	0.7175883	10.466231
293T	untreated	slide1	B4	M26	1052	-0.36691988	6.199121
293T	untreated	slide1	B4	M29	765	1.2973186	2.4030912
293T	untreated	slide1	B4	M21	901	0.19670157	6.040081
293T	untreated	slide1	B4	M56	667	-1.2714627	3.3448062
293T	untreated	slide1	B4	M15	1182	-0.89398265	2.0641358
293T	untreated	slide1	B4	M60	603	-0.59473395	6.8138576
293T	untreated	slide1	B4	M20	1055	-0.41357192	5.99823
293T	untreated	slide1	B4	M9	856	2.973623	2.0493793
293T	untreated	slide1	B4	M5	1062	-2.5543518	4.9052067
293T	untreated	slide1	B4	M41	726	3.222159	5.6608534
293T	untreated	slide1	B4	M8	419	-2.7686555	3.1366994
293T	untreated	slide1	B4	M35	879	0.4527229	11.442841
293T	untreated	slide1	B4	M24	1149	-2.7661674	3.1664298
786O	FIBP kd6	slide1	B3	M40	40	9.807793	3.049308
293T	untreated	slide1	B4	M34	1097	1.6503843	4.7735553
293T	untreated	slide1	B4	M18	1210	0.27002802	6.1458273
293T	untreated	slide1	B4	M22	1082	0.4262481	11.183654
293T	untreated	slide1	B4	M14	1028	0.66250896	11.351685
293T	untreated	slide1	B4	M57	721	-1.2940408	5.903991
293T	untreated	slide1	B4	M44	605	-1.0263107	5.2482667
293T	untreated	slide1	B4	M41	726	-2.2184901	6.1644006
293T	untreated	slide1	B4	M5	1062	2.432745	3.135389
293T	untreated	slide1	B4	M43	516	-0.39560726	5.3920183
293T	untreated	slide1	B4	M21	901	0.19527125	6.5183387
786O	FIBP kd7	slide1	A4	M17	48	1.9221704	-2.1916773
293T	untreated	slide1	B4	M48	968	-1.2399157	1.9505773
786O	SART1 kd4	slide1	B2	M56	69	3.6318002	-3.2223625
786O	SART1 kd4	slide1	B2	M39	58	3.1666267	-4.0190306
293T	untreated	slide1	B4	M60	603	-0.74121964	1.2212529
786O	SART1 kd6	slide1	A3	M11	49	2.3264084	-1.9962676
293T	untreated	slide1	B4	M25	1326	1.1946205	4.7515326
786O	SART1 kd4	slide1	B2	M53	76	8.779101	2.9960403
293T	untreated	slide1	B4	M14	1028	-0.1416319	7.026379
293T	untreated	slide1	B4	M2	1179	-2.079265	1.7231721
293T	untreated	slide1	B4	M25	1326	3.239619	3.354172
293T	untreated	slide1	B4	M13	1100	0.05600567	2.9160078
293T	untreated	slide1	B4	M50	825	0.053135853	5.9502044
293T	untreated	slide1	B4	M38	695	0.40266353	2.8123908
786O	ALY kd5	slide1	B1	M34	45	2.3636901	-1.6029724
293T	untreated	slide1	B4	M32	1095	1.591822	6.295954
293T	untreated	slide1	B4	M38	695	-0.13140613	6.186874
786O	SART1 kd4	slide1	B2	M6	58	3.6498642	-2.3862426
293T	untreated	slide1	B4	M13	1100	-1.3401055	5.7382746
293T	untreated	slide1	B4	M34	1097	-2.0054824	3.5406427
293T	untreated	slide1	B4	M33	1083	-1.1872696	3.3946266
293T	untreated	slide1	B4	M40	1126	2.6434758	6.0118465
293T	untreated	slide1	B4	M58	582	0.44574288	2.7416623
293T	untreated	slide1	B4	M56	667	1.4184235	5.989389
786O	ALY kd8	slide1	A2	M4	34	4.1414924	-3.5377078
293T	untreated	slide1	B4	M31	1077	-1.9833976	6.1229844
293T	untreated	slide1	B4	M54	712	9.131263	3.4311175
293T	untreated	slide1	B4	M4	1128	-1.704958	1.2777916
293T	untreated	slide1	B4	M60	603	-1.968975	5.9029746
293T	untreated	slide1	B4	M25	1326	1.9391265	2.2196388
293T	untreated	slide1	B4	M25	1326	1.5029153	5.8034763
293T	untreated	slide1	B4	M45	622	0.74092644	5.590753
786O	SART1 kd4	slide1	B2	M48	63	3.9383638	-2.8523562
293T	untreated	slide1	B4	M9	856	-1.9823014	2.9196754
786O	SART1 kd4	slide1	B2	M34	97	2.6789567	-1.3164095
293T	untreated	slide1	B4	M17	1277	-0.6683494	7.1037397
293T	untreated	slide1	B4	M31	1077	0.004817575	2.4391584
293T	untreated	slide1	B4	M11	1143	0.54060876	10.286749
786O	FIBP kd6	slide1	B3	M28	178	2.3275337	-3.1040063
293T	untreated	slide1	B4	M50	825	0.81635904	2.5050635
293T	untreated	slide1	B4	M31	1077	-1.0066942	3.3894773
293T	untreated	slide1	B4	M39	886	3.070103	3.1101453
293T	untreated	slide1	B4	M28	826	1.7471235	2.455874
293T	untreated	slide1	B4	M46	784	-1.8586463	5.899549
786O	FIBP kd6	slide1	B3	M20	146	3.1130226	-3.4421222
293T	untreated	slide1	B4	M32	1095	1.4755918	11.875371
293T	untreated	slide1	B4	M57	721	0.43871257	2.0859156
293T	untreated	slide1	B4	M7	538	3.1206894	4.0591493
293T	untreated	slide1	B4	M63	1008	2.859454	5.859186
293T	untreated	slide1	B4	M22	1082	0.236837	3.3936055
293T	untreated	slide1	B4	M64	485	1.6117711	5.4594426
293T	untreated	slide1	B4	M17	1277	0.084590144	6.2547264
293T	untreated	slide1	B4	M29	765	-1.2283114	1.971458
293T	untreated	slide1	B4	M21	901	-1.2087111	6.8112373
293T	untreated	slide1	B4	M11	1143	0.0072756344	5.675084
293T	untreated	slide1	B4	M61	566	-0.099688314	3.2927954
293T	untreated	slide1	B4	M34	1097	-2.2188907	2.1754668
293T	untreated	slide1	B4	M21	901	0.2929673	1.6803012
293T	untreated	slide1	B4	M11	1143	-1.1385586	5.457205
293T	untreated	slide1	B4	M16	1079	2.8682554	2.6965144
293T	untreated	slide1	B4	M33	1083	-1.5519615	5.938152
293T	untreated	slide1	B4	M19	1151	-2.36883	6.1675587
786O	ALY kd5	slide1	B1	M40	38	2.4343922	-3.2328453
293T	untreated	slide1	B4	M25	1326	1.395216	11.852604
