Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
293T	untreated	slide2	B4	M38	590	-3.06009	4.7452464
786O	SARNP kd3	slide2	B2	M19	149	3.3535936	5.0991216
786O	DDX39A kd4	slide2	A2	M36	42	3.7509723	6.25128
786O	NTC	slide2	A1	M12	64	3.0063477	12.152705
293T	untreated	slide2	B4	M64	580	-0.35227647	2.384979
293T	untreated	slide2	B4	M32	621	-2.5432498	6.1012483
293T	untreated	slide2	B4	M39	595	0.30504435	7.6124682
786O	TMEM259 kd5	slide2	B3	M30	85	3.7367184	5.146733
293T	untreated	slide2	B4	M22	641	-2.3063562	3.9613588
786O	DDX39A kd1	slide2	B1	M38	142	4.9448338	5.2326584
786O	TMEM259 kd6	slide2	A4	M32	44	3.0929193	4.8962164
293T	untreated	slide2	B4	M14	862	-3.170389	3.5073607
293T	untreated	slide2	B4	M63	463	0.5618495	3.2703538
293T	untreated	slide2	B4	M56	939	1.5768038	3.8826733
786O	NTC	slide2	A1	M7	22	5.5605826	5.0738535
786O	TMEM259 kd5	slide2	B3	M43	111	3.6093419	7.032446
293T	untreated	slide2	B4	M47	504	-3.0416515	4.317911
786O	DDX39A kd1	slide2	B1	M5	35	3.8815315	5.9538693
293T	untreated	slide2	B4	M14	862	0.2105549	6.419261
293T	untreated	slide2	B4	M29	608	-0.3663342	1.9868525
786O	SARNP kd3	slide2	B2	M30	220	4.6773386	5.80352
293T	untreated	slide2	B4	M14	862	-1.4245807	3.9328854
293T	untreated	slide2	B4	M37	545	-1.1668656	3.1291623
293T	untreated	slide2	B4	M48	510	0.46574178	2.490836
786O	DDX39A kd1	slide2	B1	M19	112	3.9266372	6.315437
293T	untreated	slide2	B4	M57	130	-0.7952592	11.383908
293T	untreated	slide2	B4	M51	447	-3.2897224	4.6220846
786O	TMEM259 kd5	slide2	B3	M2	31	3.188668	6.0308723
293T	untreated	slide2	B4	M54	346	2.7433345	4.5081124
293T	untreated	slide2	B4	M64	580	-2.0720906	3.3726058
293T	untreated	slide2	B4	M25	876	-2.92201	3.656022
293T	untreated	slide2	B4	M23	834	-2.3290718	2.4590406
293T	untreated	slide2	B4	M23	834	-0.17162703	1.9216777
293T	untreated	slide2	B4	M20	873	1.3229553	4.0297165
293T	untreated	slide2	B4	M31	584	-0.19678587	1.8294185
293T	untreated	slide2	B4	M22	641	0.98061454	11.748174
293T	untreated	slide2	B4	M13	873	1.7110544	12.601405
293T	untreated	slide2	B4	M63	463	-2.1751952	5.0681176
293T	untreated	slide2	B4	M45	349	-0.41480312	2.9934886
293T	untreated	slide2	B4	M22	641	-2.0802708	6.524427
293T	untreated	slide2	B4	M37	545	-0.65217406	6.518529
786O	TMEM259 kd5	slide2	B3	M43	111	3.6988914	6.004288
293T	untreated	slide2	B4	M2	933	1.0223407	2.8775983
786O	TMEM259 kd6	slide2	A4	M40	57	4.643218	6.436891
293T	untreated	slide2	B4	M32	621	-1.440004	6.3912206
293T	untreated	slide2	B4	M60	233	-0.8814707	3.1261837
293T	untreated	slide2	B4	M14	862	-1.1389204	4.36811
293T	untreated	slide2	B4	M34	548	-1.427147	3.018047
293T	untreated	slide2	B4	M8	839	-3.028277	4.990476
293T	untreated	slide2	B4	M29	608	-1.6001546	7.240743
293T	untreated	slide2	B4	M11	809	-2.6029184	4.5036683
293T	untreated	slide2	B4	M21	850	-2.2059004	5.2618003
293T	untreated	slide2	B4	M1	955	-1.8594208	3.722881
293T	untreated	slide2	B4	M5	906	-1.2960413	3.249972
293T	untreated	slide2	B4	M1	955	-2.7330165	3.7853992
293T	untreated	slide2	B4	M13	873	0.7844398	2.1684592
786O	TMEM259 kd5	slide2	B3	M21	140	4.277189	4.4426537
786O	SARNP kd3	slide2	B2	M28	179	4.471767	6.2740817
293T	untreated	slide2	B4	M37	545	-0.6258884	7.7632923
786O	TMEM259 kd5	slide2	B3	M44	145	4.806653	4.1095977
293T	untreated	slide2	B4	M13	873	0.017862543	6.4349947
293T	untreated	slide2	B4	M9	726	-0.66622585	7.5109963
293T	untreated	slide2	B4	M21	850	-1.053351	4.020821
786O	NTC	slide2	A1	M53	36	3.7711794	4.547129
293T	untreated	slide2	B4	M34	548	-1.2083293	5.552595
293T	untreated	slide2	B4	M16	1077	-1.0452043	3.1668005
293T	untreated	slide2	B4	M41	1003	-2.3661923	4.8699894
293T	untreated	slide2	B4	M22	641	0.9869132	3.385057
293T	untreated	slide2	B4	M55	362	-0.009995298	5.815033
293T	untreated	slide2	B4	M1	955	-0.86841774	4.1292896
293T	untreated	slide2	B4	M32	621	-3.2437947	5.170777
786O	NTC	slide2	A1	M6	128	-0.051412962	2.1439233
786O	DDX39A kd1	slide2	B1	M22	201	2.3208253	6.271713
786O	SARNP kd3	slide2	B2	M26	109	3.529254	6.1368747
293T	untreated	slide2	B4	M29	608	1.2672155	5.765026
293T	untreated	slide2	B4	M30	750	-3.2131443	3.3064003
786O	NTC	slide2	A1	M47	41	4.383112	5.7024164
293T	untreated	slide2	B4	M61	256	0.5612588	6.445868
786O	TMEM259 kd5	slide2	B3	M27	159	4.716687	4.6043277
293T	untreated	slide2	B4	M13	873	-0.44060782	2.6065183
786O	SARNP kd3	slide2	B2	M22	194	3.503341	4.4868875
293T	untreated	slide2	B4	M41	1003	1.0177395	6.760048
786O	SARNP kd3	slide2	B2	M37	120	3.0761778	6.0492377
293T	untreated	slide2	B4	M6	647	-2.38935	3.1449409
293T	untreated	slide2	B4	M38	590	-1.8146484	4.8351593
786O	SARNP kd9	slide2	A3	M30	39	5.384216	6.3413343
293T	untreated	slide2	B4	M47	504	-2.3257804	3.44741
786O	DDX39A kd1	slide2	B1	M37	114	5.9590807	4.500375
293T	untreated	slide2	B4	M50	460	1.6508152	12.238627
293T	untreated	slide2	B4	M12	745	-0.8830545	7.030532
786O	TMEM259 kd6	slide2	A4	M20	211	3.8296726	5.609936
293T	untreated	slide2	B4	M16	1077	-3.0736918	3.8245356
293T	untreated	slide2	B4	M13	873	-3.504523	3.8907638
293T	untreated	slide2	B4	M1	955	1.4788464	12.23083
293T	untreated	slide2	B4	M20	873	-0.2571402	6.239407
786O	SARNP kd3	slide2	B2	M19	149	3.9887006	7.1955285
293T	untreated	slide2	B4	M27	630	-0.58570945	3.4873996
786O	TMEM259 kd5	slide2	B3	M14	92	4.938021	5.562774
293T	untreated	slide2	B4	M26	833	-1.262473	3.3386135
293T	untreated	slide2	B4	M43	443	-1.8408709	7.0923996
293T	untreated	slide2	B4	M4	882	-2.705328	4.774631
293T	untreated	slide2	B4	M4	882	0.8121294	11.593239
293T	untreated	slide2	B4	M4	882	-2.1695962	6.658303
293T	untreated	slide2	B4	M6	647	-1.8590124	7.903903
293T	untreated	slide2	B4	M24	799	-0.3275796	6.7789574
786O	DDX39A kd4	slide2	A2	M38	40	6.3939676	4.7410507
293T	untreated	slide2	B4	M23	834	-2.8778636	3.001871
293T	untreated	slide2	B4	M20	873	-0.7196684	8.503683
293T	untreated	slide2	B4	M14	862	-1.8943778	7.0121164
786O	TMEM259 kd5	slide2	B3	M18	62	5.2075987	6.995533
293T	untreated	slide2	B4	M56	939	-3.127844	5.487025
293T	untreated	slide2	B4	M50	460	1.2857108	12.103733
293T	untreated	slide2	B4	M24	799	-3.6559289	5.0924954
293T	untreated	slide2	B4	M22	641	1.7453915	12.08927
293T	untreated	slide2	B4	M3	982	0.573706	7.856941
293T	untreated	slide2	B4	M25	876	-0.8409543	2.8804245
786O	SARNP kd9	slide2	A3	M49	82	5.7650185	6.2546926
293T	untreated	slide2	B4	M19	597	-0.9960044	6.100073
293T	untreated	slide2	B4	M1	955	-3.311345	3.7857046
293T	untreated	slide2	B4	M11	809	0.32326397	3.610059
786O	SARNP kd3	slide2	B2	M20	129	3.7746055	6.1051426
293T	untreated	slide2	B4	M15	1038	-0.672139	2.2967665
786O	NTC	slide2	A1	M43	111	3.4901922	6.460984
786O	NTC	slide2	A1	M36	92	3.3117716	6.530173
786O	DDX39A kd1	slide2	B1	M22	201	3.3221092	6.0297236
786O	TMEM259 kd5	slide2	B3	M14	92	2.709784	12.176567
293T	untreated	slide2	B4	M41	1003	-0.29746917	5.5989995
293T	untreated	slide2	B4	M62	487	-1.7097355	3.2071874
293T	untreated	slide2	B4	M60	233	-2.0549119	3.450632
293T	untreated	slide2	B4	M41	1003	-2.0687459	2.9961061
786O	TMEM259 kd5	slide2	B3	M20	199	3.828217	5.770148
293T	untreated	slide2	B4	M37	545	0.798266	7.1703863
293T	untreated	slide2	B4	M43	443	0.763292	11.268236
293T	untreated	slide2	B4	M32	621	-0.2667381	3.1247122
293T	untreated	slide2	B4	M61	256	0.33521366	2.2442431
293T	untreated	slide2	B4	M34	548	1.3446349	5.8291535
293T	untreated	slide2	B4	M56	939	-0.32591894	2.1216063
293T	untreated	slide2	B4	M9	726	-1.2278457	2.0420008
786O	TMEM259 kd5	slide2	B3	M39	90	4.799595	6.552001
293T	untreated	slide2	B4	M11	809	-1.3703351	7.62312
786O	TMEM259 kd6	slide2	A4	M44	58	3.193723	6.43174
293T	untreated	slide2	B4	M40	761	0.9915688	12.386719
786O	TMEM259 kd5	slide2	B3	M21	140	3.9783916	5.3075247
786O	SARNP kd9	slide2	A3	M21	32	5.9167476	5.477902
293T	untreated	slide2	B4	M32	621	-0.1465149	5.3304167
293T	untreated	slide2	B4	M43	443	2.1643147	12.2641945
786O	TMEM259 kd6	slide2	A4	M17	56	1.2614576	2.799302
786O	DDX39A kd4	slide2	A2	M38	40	5.093684	5.4476943
293T	untreated	slide2	B4	M56	939	-3.2381296	5.9240637
293T	untreated	slide2	B4	M58	263	1.0286409	5.205635
293T	untreated	slide2	B4	M62	487	0.27263096	3.6041183
293T	untreated	slide2	B4	M11	809	0.621835	6.63231
293T	untreated	slide2	B4	M9	726	-2.1586864	5.4803977
786O	SARNP kd3	slide2	B2	M19	149	5.2508516	6.807719
293T	untreated	slide2	B4	M13	873	-2.6896613	6.8943257
293T	untreated	slide2	B4	M28	689	-2.4265175	5.6244926
293T	untreated	slide2	B4	M62	487	0.22552666	2.1456046
293T	untreated	slide2	B4	M41	1003	-3.1607015	4.6669827
293T	untreated	slide2	B4	M34	548	-1.7893275	3.3605478
786O	TMEM259 kd6	slide2	A4	M16	57	5.071619	5.6718907
293T	untreated	slide2	B4	M3	982	-3.776662	4.706738
293T	untreated	slide2	B4	M1	955	-3.7334988	4.208286
293T	untreated	slide2	B4	M16	1077	-2.9005966	4.770969
786O	DDX39A kd4	slide2	A2	M32	59	4.3518662	5.5253468
293T	untreated	slide2	B4	M16	1077	0.048848465	1.8987206
786O	TMEM259 kd6	slide2	A4	M30	145	3.759243	5.753588
293T	untreated	slide2	B4	M44	450	-0.8471716	3.9256382
293T	untreated	slide2	B4	M50	460	-0.12047239	2.466705
786O	SARNP kd3	slide2	B2	M19	149	3.2733443	4.7393975
293T	untreated	slide2	B4	M48	510	0.06265611	7.2127457
293T	untreated	slide2	B4	M20	873	-1.4891864	6.262661
293T	untreated	slide2	B4	M2	933	-1.2426198	7.038604
293T	untreated	slide2	B4	M62	487	-3.1298099	4.7969255
293T	untreated	slide2	B4	M41	1003	-2.5496218	6.2273793
293T	untreated	slide2	B4	M7	788	-0.75735646	7.17148
786O	TMEM259 kd6	slide2	A4	M41	19	5.428462	4.1889453
293T	untreated	slide2	B4	M2	933	-1.9081508	2.6407614
293T	untreated	slide2	B4	M38	590	-0.94641995	5.8431897
293T	untreated	slide2	B4	M50	460	-1.1427304	4.9362197
293T	untreated	slide2	B4	M40	761	-2.295665	7.0593276
786O	SARNP kd3	slide2	B2	M36	93	3.7598886	5.9061
293T	untreated	slide2	B4	M2	933	1.8154259	5.7606053
786O	DDX39A kd4	slide2	A2	M29	78	4.5314484	4.8440766
786O	SARNP kd3	slide2	B2	M19	149	4.1316357	6.9196687
786O	NTC	slide2	A1	M6	128	2.3975623	12.299398
786O	DDX39A kd4	slide2	A2	M31	43	4.0688634	4.7190714
786O	TMEM259 kd6	slide2	A4	M29	146	-2.5996354	4.654351
293T	untreated	slide2	B4	M4	882	0.24543118	7.6465755
293T	untreated	slide2	B4	M26	833	-1.283697	5.583428
293T	untreated	slide2	B4	M14	862	-1.3548009	4.9728613
293T	untreated	slide2	B4	M30	750	-3.018729	5.067478
293T	untreated	slide2	B4	M45	349	-1.3127211	5.2276864
786O	NTC	slide2	A1	M40	58	3.9339502	5.876299
786O	NTC	slide2	A1	M34	51	4.051902	4.4970555
293T	untreated	slide2	B4	M15	1038	-3.3293464	4.1843424
293T	untreated	slide2	B4	M43	443	-2.4982903	4.9027386
293T	untreated	slide2	B4	M6	647	-0.47962812	1.8229274
786O	DDX39A kd1	slide2	B1	M48	35	5.418557	5.2832365
293T	untreated	slide2	B4	M14	862	-1.9697769	7.03635
293T	untreated	slide2	B4	M31	584	0.8450516	1.8923382
786O	NTC	slide2	A1	M40	58	4.54595	4.627652
293T	untreated	slide2	B4	M41	1003	-2.753674	6.4760165
293T	untreated	slide2	B4	M31	584	-1.2707014	7.158655
293T	untreated	slide2	B4	M33	465	-1.6681436	7.1471634
786O	TMEM259 kd5	slide2	B3	M29	133	4.0557346	6.265053
293T	untreated	slide2	B4	M23	834	-0.6028067	3.0590212
293T	untreated	slide2	B4	M50	460	-1.2950362	6.946187
786O	TMEM259 kd6	slide2	A4	M59	39	3.230893	6.9940276
293T	untreated	slide2	B4	M51	447	-1.4719317	2.165326
786O	DDX39A kd1	slide2	B1	M19	112	3.5198128	5.206356
786O	TMEM259 kd6	slide2	A4	M37	29	3.2846582	6.6632795
786O	TMEM259 kd6	slide2	A4	M8	14	1.7247488	12.462399
293T	untreated	slide2	B4	M9	726	-3.1967492	4.5012083
786O	DDX39A kd4	slide2	A2	M2	47	4.203505	7.691994
786O	SARNP kd9	slide2	A3	M2	32	1.7503166	11.308981
786O	TMEM259 kd6	slide2	A4	M9	61	5.9580784	4.386644
293T	untreated	slide2	B4	M48	510	-1.7797412	2.7839105
293T	untreated	slide2	B4	M37	545	-1.2191399	3.4572592
293T	untreated	slide2	B4	M41	1003	-2.0531733	6.0337934
786O	DDX39A kd4	slide2	A2	M6	91	6.276819	5.121008
786O	SARNP kd9	slide2	A3	M6	30	6.359338	5.634489
786O	SARNP kd3	slide2	B2	M44	70	5.144511	4.838507
293T	untreated	slide2	B4	M20	873	-2.04075	3.955673
293T	untreated	slide2	B4	M63	463	-1.3583723	2.1593733
293T	untreated	slide2	B4	M33	465	-2.417531	6.890033
293T	untreated	slide2	B4	M3	982	1.3186296	5.31971
293T	untreated	slide2	B4	M19	597	-2.478956	6.7248406
293T	untreated	slide2	B4	M32	621	-0.09323375	5.128292
786O	DDX39A kd4	slide2	A2	M1	61	5.140284	5.3271422
293T	untreated	slide2	B4	M41	1003	1.7450688	4.4058795
786O	TMEM259 kd6	slide2	A4	M58	54	6.2987595	4.5098977
293T	untreated	slide2	B4	M39	595	-2.703567	4.90583
786O	TMEM259 kd5	slide2	B3	M27	159	4.9032073	5.498463
293T	untreated	slide2	B4	M19	597	-1.9448353	4.6101213
293T	untreated	slide2	B4	M14	862	-2.9245555	5.3169312
293T	untreated	slide2	B4	M31	584	-0.9584707	3.6482513
293T	untreated	slide2	B4	M3	982	-0.9639122	2.188881
786O	SARNP kd3	slide2	B2	M29	156	4.192619	7.5354476
786O	DDX39A kd1	slide2	B1	M22	201	5.973052	5.1791363
786O	NTC	slide2	A1	M44	111	3.2011034	5.0795965
293T	untreated	slide2	B4	M28	689	-2.5329835	4.671912
786O	SARNP kd3	slide2	B2	M30	220	5.078643	4.35793
293T	untreated	slide2	B4	M33	465	-0.90699446	1.915958
293T	untreated	slide2	B4	M36	349	-0.96080816	3.2685895
293T	untreated	slide2	B4	M54	346	-1.2050575	8.099739
293T	untreated	slide2	B4	M25	876	0.44783068	1.6939266
293T	untreated	slide2	B4	M27	630	-1.6161621	7.2946296
293T	untreated	slide2	B4	M16	1077	-3.8650432	4.669148
293T	untreated	slide2	B4	M32	621	0.4996747	11.171997
293T	untreated	slide2	B4	M32	621	1.2758402	3.282974
786O	TMEM259 kd5	slide2	B3	M13	71	3.7141087	6.905991
293T	untreated	slide2	B4	M27	630	-3.6214092	4.713057
293T	untreated	slide2	B4	M28	689	-0.7372803	5.6599874
293T	untreated	slide2	B4	M41	1003	-2.179575	2.9011497
786O	DDX39A kd1	slide2	B1	M27	149	4.135075	6.4377236
786O	DDX39A kd4	slide2	A2	M20	58	5.173829	6.5849047
786O	DDX39A kd4	slide2	A2	M24	77	5.2952724	5.4933987
786O	TMEM259 kd5	slide2	B3	M60	41	4.578718	4.8076663
293T	untreated	slide2	B4	M14	862	-0.037490167	2.4443147
293T	untreated	slide2	B4	M20	873	-0.6686234	6.968517
293T	untreated	slide2	B4	M5	906	0.4777994	6.4013486
786O	TMEM259 kd5	slide2	B3	M43	111	3.4884305	4.40598
293T	untreated	slide2	B4	M4	882	-1.7771918	6.341301
293T	untreated	slide2	B4	M31	584	-2.8131688	3.223729
786O	NTC	slide2	A1	M53	36	4.2635474	4.4709005
293T	untreated	slide2	B4	M51	447	1.5605464	4.916683
293T	untreated	slide2	B4	M4	882	-1.932206	6.589117
293T	untreated	slide2	B4	M33	465	-1.2960855	3.0519664
293T	untreated	slide2	B4	M40	761	-2.5146084	3.9403093
786O	DDX39A kd4	slide2	A2	M24	77	6.4817033	4.991263
293T	untreated	slide2	B4	M15	1038	-3.2091079	3.916633
293T	untreated	slide2	B4	M20	873	-2.7390883	3.3993556
293T	untreated	slide2	B4	M12	745	-1.76455	4.246984
786O	NTC	slide2	A1	M5	99	4.8967924	4.997225
293T	untreated	slide2	B4	M25	876	1.4126705	5.557596
293T	untreated	slide2	B4	M60	233	0.99472374	3.485344
293T	untreated	slide2	B4	M31	584	-1.0256603	5.751894
293T	untreated	slide2	B4	M25	876	-1.6052203	5.642894
786O	NTC	slide2	A1	M45	134	3.9828548	6.3159385
293T	untreated	slide2	B4	M29	608	-1.2641253	3.1734388
293T	untreated	slide2	B4	M55	362	-2.739399	4.836056
786O	DDX39A kd4	slide2	A2	M24	77	5.300012	5.640763
293T	untreated	slide2	B4	M52	302	-3.0628788	4.647421
293T	untreated	slide2	B4	M13	873	-1.4020826	7.017884
293T	untreated	slide2	B4	M6	647	-0.17201768	2.685788
293T	untreated	slide2	B4	M47	504	-1.7628171	6.8506107
293T	untreated	slide2	B4	M21	850	-2.3421917	3.3089273
786O	TMEM259 kd6	slide2	A4	M17	56	4.3053193	4.409867
786O	DDX39A kd1	slide2	B1	M28	167	5.3285837	6.664028
293T	untreated	slide2	B4	M56	939	-1.7450346	5.395985
293T	untreated	slide2	B4	M54	346	-0.29866022	7.63974
786O	SARNP kd9	slide2	A3	M23	39	6.1545415	5.4526978
293T	untreated	slide2	B4	M25	876	-2.1823802	3.631545
293T	untreated	slide2	B4	M16	1077	-0.7548005	3.792904
293T	untreated	slide2	B4	M25	876	-3.074363	6.284524
786O	DDX39A kd4	slide2	A2	M43	64	5.576334	5.8096385
293T	untreated	slide2	B4	M3	982	-1.6907351	7.6312284
293T	untreated	slide2	B4	M32	621	-3.3267348	5.4911823
293T	untreated	slide2	B4	M3	982	0.89483	12.331708
786O	TMEM259 kd5	slide2	B3	M29	133	4.355382	5.8575306
293T	untreated	slide2	B4	M34	548	0.4902303	6.388373
293T	untreated	slide2	B4	M7	788	-0.3561143	3.9669797
293T	untreated	slide2	B4	M29	608	-2.130817	4.245655
293T	untreated	slide2	B4	M35	515	0.22408299	2.6236668
293T	untreated	slide2	B4	M33	465	-2.4639707	3.2258196
786O	NTC	slide2	A1	M11	54	5.9713774	5.1863976
293T	untreated	slide2	B4	M41	1003	-0.65812814	7.1183043
786O	NTC	slide2	A1	M34	51	3.4940865	6.0859294
293T	untreated	slide2	B4	M23	834	0.04531213	3.626853
786O	DDX39A kd4	slide2	A2	M12	66	5.105813	6.676984
293T	untreated	slide2	B4	M3	982	-1.8923389	3.8576207
786O	NTC	slide2	A1	M25	67	9.906428	-1.2679747
293T	untreated	slide2	B4	M22	641	-3.0897055	5.2296367
293T	untreated	slide2	B4	M41	1003	0.7803953	2.1173835
293T	untreated	slide2	B4	M9	726	-3.197887	3.7975667
293T	untreated	slide2	B4	M31	584	-1.8700216	5.7377834
293T	untreated	slide2	B4	M63	463	-0.9680852	6.34899
293T	untreated	slide2	B4	M44	450	1.2877723	5.430147
293T	untreated	slide2	B4	M10	775	-3.224724	3.7024248
293T	untreated	slide2	B4	M19	597	-1.8466002	4.9672723
293T	untreated	slide2	B4	M56	939	0.49439457	6.845586
293T	untreated	slide2	B4	M3	982	-2.7953417	4.9878087
293T	untreated	slide2	B4	M9	726	-3.1994226	3.4381447
786O	SARNP kd3	slide2	B2	M28	179	5.81418	4.799342
293T	untreated	slide2	B4	M23	834	1.3463404	4.166219
786O	SARNP kd3	slide2	B2	M37	120	2.7580006	12.286665
293T	untreated	slide2	B4	M20	873	-1.9883332	4.5651603
293T	untreated	slide2	B4	M12	745	0.599305	2.2652822
293T	untreated	slide2	B4	M25	876	0.7457278	11.45107
293T	untreated	slide2	B4	M47	504	-1.171378	3.6101165
293T	untreated	slide2	B4	M9	726	-1.2417508	3.1213012
293T	untreated	slide2	B4	M3	982	1.4063405	5.6042085
293T	untreated	slide2	B4	M46	446	1.7566257	4.6281962
293T	untreated	slide2	B4	M8	839	-0.025107639	7.095043
293T	untreated	slide2	B4	M6	647	-0.09223368	6.2125607
786O	DDX39A kd4	slide2	A2	M24	77	6.904369	5.328131
293T	untreated	slide2	B4	M5	906	-3.001515	4.627744
293T	untreated	slide2	B4	M34	548	-1.541029	5.1714897
786O	NTC	slide2	A1	M45	134	3.3302522	5.850529
293T	untreated	slide2	B4	M19	597	0.3344574	6.164875
293T	untreated	slide2	B4	M51	447	-3.5634375	4.700336
293T	untreated	slide2	B4	M15	1038	-1.2080376	7.195736
293T	untreated	slide2	B4	M1	955	-0.25459838	6.3834596
293T	untreated	slide2	B4	M1	955	-0.43696707	2.6925442
293T	untreated	slide2	B4	M22	641	-2.3800573	3.3290157
786O	TMEM259 kd5	slide2	B3	M20	199	3.8323057	4.3018208
293T	untreated	slide2	B4	M19	597	1.0485995	6.5951204
786O	NTC	slide2	A1	M44	111	3.2027335	5.817898
293T	untreated	slide2	B4	M26	833	-3.6508281	4.290695
786O	NTC	slide2	A1	M44	111	4.0174766	6.8560414
293T	untreated	slide2	B4	M16	1077	0.9010949	12.025496
786O	TMEM259 kd6	slide2	A4	M20	211	3.6184726	4.44672
293T	untreated	slide2	B4	M16	1077	-0.18152861	3.4347248
786O	SARNP kd3	slide2	B2	M46	33	4.9376526	4.3733664
293T	untreated	slide2	B4	M54	346	1.5837737	4.084062
786O	TMEM259 kd5	slide2	B3	M1	110	5.4617662	4.5916405
293T	untreated	slide2	B4	M64	580	1.707008	12.478165
293T	untreated	slide2	B4	M24	799	1.9022722	12.228923
293T	untreated	slide2	B4	M9	726	0.19684651	1.678472
293T	untreated	slide2	B4	M4	882	-2.9370227	5.595782
293T	untreated	slide2	B4	M22	641	-0.38195214	2.9875994
293T	untreated	slide2	B4	M31	584	-2.8355923	4.439176
293T	untreated	slide2	B4	M56	939	-2.8393984	3.5872266
293T	untreated	slide2	B4	M42	492	-2.2426271	6.7363987
786O	DDX39A kd4	slide2	A2	M15	48	6.1110525	5.244695
293T	untreated	slide2	B4	M59	169	0.7644984	2.597163
293T	untreated	slide2	B4	M39	595	1.4381726	4.8586936
293T	untreated	slide2	B4	M24	799	1.7293593	5.704436
786O	DDX39A kd4	slide2	A2	M21	65	3.9629095	6.6114197
293T	untreated	slide2	B4	M3	982	-1.6389544	7.5345488
786O	TMEM259 kd5	slide2	B3	M36	173	2.6362214	12.241116
293T	untreated	slide2	B4	M51	447	-1.057383	2.6743374
786O	SARNP kd9	slide2	A3	M2	32	4.936939	6.922572
786O	SARNP kd9	slide2	A3	M31	55	6.2409635	5.4172683
293T	untreated	slide2	B4	M30	750	-0.8168926	7.2418065
293T	untreated	slide2	B4	M41	1003	-3.3974376	5.974905
786O	SARNP kd9	slide2	A3	M10	38	6.0999465	5.534005
293T	untreated	slide2	B4	M50	460	-0.46061796	2.797973
293T	untreated	slide2	B4	M41	1003	-2.4205387	5.524966
786O	DDX39A kd4	slide2	A2	M40	33	5.0166	6.9557257
293T	untreated	slide2	B4	M19	597	-0.9858068	7.61088
786O	TMEM259 kd5	slide2	B3	M20	199	4.2987638	6.311593
293T	untreated	slide2	B4	M33	465	-0.08713771	2.2279868
786O	DDX39A kd1	slide2	B1	M30	101	4.309279	5.0809593
293T	untreated	slide2	B4	M29	608	1.6125661	5.8290234
293T	untreated	slide2	B4	M14	862	0.8968766	12.231113
786O	TMEM259 kd6	slide2	A4	M49	61	4.590886	4.1921396
786O	TMEM259 kd5	slide2	B3	M44	145	5.0686226	4.673404
293T	untreated	slide2	B4	M26	833	-1.6927173	2.7942295
293T	untreated	slide2	B4	M46	446	-2.7072825	5.8457227
786O	NTC	slide2	A1	M10	95	3.8559914	5.6918917
293T	untreated	slide2	B4	M21	850	-1.6547781	3.271213
293T	untreated	slide2	B4	M11	809	-1.580378	3.7668943
293T	untreated	slide2	B4	M51	447	-2.7052596	3.543743
293T	untreated	slide2	B4	M2	933	0.22556847	2.491875
786O	TMEM259 kd6	slide2	A4	M17	56	4.163351	4.6228414
293T	untreated	slide2	B4	M49	492	1.1672525	3.9634614
293T	untreated	slide2	B4	M15	1038	0.6766186	7.0552683
293T	untreated	slide2	B4	M15	1038	-1.3811125	2.299087
293T	untreated	slide2	B4	M44	450	-1.5110555	6.1623306
293T	untreated	slide2	B4	M32	621	-0.7271132	5.3282313
293T	untreated	slide2	B4	M13	873	-2.861179	4.5993867
293T	untreated	slide2	B4	M4	882	-2.578965	5.9828253
293T	untreated	slide2	B4	M21	850	0.23337066	7.4110813
293T	untreated	slide2	B4	M41	1003	-1.7619716	3.714762
293T	untreated	slide2	B4	M13	873	-0.66944855	2.3593466
293T	untreated	slide2	B4	M32	621	-1.2530712	6.5812073
293T	untreated	slide2	B4	M9	726	0.34492293	6.4230566
786O	SARNP kd9	slide2	A3	M58	44	5.6402397	6.14795
786O	TMEM259 kd6	slide2	A4	M40	57	5.660037	5.366727
786O	TMEM259 kd5	slide2	B3	M13	71	4.1342297	4.9018316
293T	untreated	slide2	B4	M30	750	0.8947759	2.0632255
293T	untreated	slide2	B4	M1	955	-0.8970525	2.854971
293T	untreated	slide2	B4	M8	839	-0.40058213	7.323179
293T	untreated	slide2	B4	M26	833	0.9848192	2.307513
293T	untreated	slide2	B4	M23	834	-1.5093288	6.277991
293T	untreated	slide2	B4	M63	463	-1.878287	6.4661584
293T	untreated	slide2	B4	M53	245	-1.6235601	4.6559243
786O	DDX39A kd4	slide2	A2	M7	56	5.9526644	5.0638165
293T	untreated	slide2	B4	M32	621	1.848012	12.358642
293T	untreated	slide2	B4	M41	1003	0.21125373	7.8231373
293T	untreated	slide2	B4	M9	726	-0.5634063	7.889379
293T	untreated	slide2	B4	M27	630	1.0805044	5.5585923
293T	untreated	slide2	B4	M10	775	-3.2720025	3.6488874
786O	TMEM259 kd5	slide2	B3	M45	120	4.118606	4.4945774
786O	NTC	slide2	A1	M36	92	5.667798	4.999296
293T	untreated	slide2	B4	M27	630	-1.0162916	6.8723793
293T	untreated	slide2	B4	M14	862	-2.487791	3.6681304
293T	untreated	slide2	B4	M63	463	1.8034424	4.4018764
786O	TMEM259 kd6	slide2	A4	M34	48	9.909996	-1.2715232
293T	untreated	slide2	B4	M14	862	-1.3465018	3.0254962
293T	untreated	slide2	B4	M56	939	-1.9107034	7.208613
